root_id,root_type,root_name,nodeId,comment,use_exclusive,skill_category,skill_movable,tag_condition_cids,target_tag_condition_cids,default_skill_info,variation_skill_infos,cooldown_group,passive_skill_info,is_aggressive
750077,skill_root,냉혹함 Lv.3,7500770020002,2T 판금 갑옷(던전코어_b)_냉혹함 Lv.3,Class,Passive,false,[],[],7500770020003,[],0,7500770020004,false
750078,skill_root,수호 집중 Lv.1,7500780020002,2T 판금 신발(보스드랍)_수호 집중 Lv.1,Class,Passive,false,[],[],7500780020003,[],0,7500780020004,false
750079,skill_root,수호 집중 Lv.2,7500790020002,2T 판금 신발(보스드랍)_수호 집중 Lv.2,Class,Passive,false,[],[],7500790020003,[],0,7500790020004,false
750080,skill_root,수호 집중 Lv.3,7500800020002,2T 판금 신발(보스드랍)_수호 집중 Lv.3,Class,Passive,false,[],[],7500800020003,[],0,7500800020004,false
750081,skill_root,재생 갑주 Lv.1,7500810020002,2T 판금 신발(전리품)_재생 갑주 Lv.1,Class,Passive,false,[],[],7500810020003,[],0,7500810020004,false
750082,skill_root,재생 갑주 Lv.2,7500820020002,2T 판금 신발(전리품)_재생 갑주 Lv.2,Class,Passive,false,[],[],7500820020003,[],0,7500820020004,false
750083,skill_root,재생 갑주 Lv.3,7500830020002,2T 판금 신발(전리품)_재생 갑주 Lv.3,Class,Passive,false,[],[],7500830020003,[],0,7500830020004,false
750084,skill_root,활력 폭주 Lv.1,7500840020002,2T 판금 장갑(던전코어_a)_활력 폭주 Lv.1,Class,Passive,false,[],[],7500840020003,[],0,7500840020004,false
750085,skill_root,활력 폭주 Lv.2,7500850020002,2T 판금 장갑(던전코어_a)_활력 폭주 Lv.2,Class,Passive,false,[],[],7500850020003,[],0,7500850020004,false
750086,skill_root,활력 폭주 Lv.3,7500860020002,2T 판금 장갑(던전코어_a)_활력 폭주 Lv.3,Class,Passive,false,[],[],7500860020003,[],0,7500860020004,false
750087,skill_root,철벽 Lv.1,7500870020002,2T 판금 장갑(전리품)_철벽 Lv.1,Class,Passive,false,[],[],7500870020003,[],0,7500870020004,false
750088,skill_root,철벽 Lv.2,7500880020002,2T 판금 장갑(전리품)_철벽 Lv.2,Class,Passive,false,[],[],7500880020003,[],0,7500880020004,false
750089,skill_root,철벽 Lv.3,7500890020002,2T 판금 장갑(전리품)_철벽 Lv.3,Class,Passive,false,[],[],7500890020003,[],0,7500890020004,false
750090,skill_root,생명의 샘 Lv.1,7500900020002,2T 판금 투구(전리품_a)_생명의 샘 Lv.1,Class,Passive,false,[],[],7500900020003,[],0,7500900020004,false
750091,skill_root,생명의 샘 Lv.2,7500910020002,2T 판금 투구(전리품_a)_생명의 샘 Lv.2,Class,Passive,false,[],[],7500910020003,[],0,7500910020004,false
750092,skill_root,생명의 샘 Lv.3,7500920020002,2T 판금 투구(전리품_a)_생명의 샘 Lv.3,Class,Passive,false,[],[],7500920020003,[],0,7500920020004,false
750093,skill_root,생존 감각 Lv.1,7500930020002,2T 판금 투구(전리품_b)_생존 감각 Lv.1,Class,Passive,false,[],[],7500930020003,[],0,7500930020004,false
750094,skill_root,생존 감각 Lv.2,7500940020002,2T 판금 투구(전리품_b)_생존 감각 Lv.2,Class,Passive,false,[],[],7500940020003,[],0,7500940020004,false
750095,skill_root,생존 감각 Lv.3,7500950020002,2T 판금 투구(전리품_b)_생존 감각 Lv.3,Class,Passive,false,[],[],7500950020003,[],0,7500950020004,false
750096,skill_root,투지 Lv.1,7500960020002,3T 가죽 갑옷(던전코어_a)_투지 Lv.1,Class,Passive,false,[],[],7500960020003,[],0,7500960020004,false
750097,skill_root,투지 Lv.2,7500970020002,3T 가죽 갑옷(던전코어_a)_투지 Lv.2,Class,Passive,false,[],[],7500970020003,[],0,7500970020004,false
750098,skill_root,투지 Lv.3,7500980020002,3T 가죽 갑옷(던전코어_a)_투지 Lv.3,Class,Passive,false,[],[],7500980020003,[],0,7500980020004,false
750099,skill_root,투지 Lv.4,7500990020002,3T 가죽 갑옷(던전코어_a)_투지 Lv.4,Class,Passive,false,[],[],7500990020003,[],0,7500990020004,false
750100,skill_root,강타 Lv.1,7501000020002,3T 가죽 갑옷(던전코어_a)_공격력 Lv.1,Class,Passive,false,[],[],7501000020003,[],0,7501000020004,false
750101,skill_root,강타 Lv.2,7501010020002,3T 가죽 갑옷(던전코어_a)_공격력 Lv.2,Class,Passive,false,[],[],7501010020003,[],0,7501010020004,false
750102,skill_root,강타 Lv.3,7501020020002,3T 가죽 갑옷(던전코어_a)_공격력 Lv.3,Class,Passive,false,[],[],7501020020003,[],0,7501020020004,false
750103,skill_root,강타 Lv.4,7501030020002,3T 가죽 갑옷(던전코어_a)_공격력 Lv.4,Class,Passive,false,[],[],7501030020003,[],0,7501030020004,false
750104,skill_root,광기의 심장 Lv.1,7501040020002,3T 가죽 갑옷(드랍)_광기의 심장 Lv.1,Class,Passive,false,[],[],7501040020003,[],0,7501040020004,false
750105,skill_root,광기의 심장 Lv.2,7501050020002,3T 가죽 갑옷(드랍)_광기의 심장 Lv.2,Class,Passive,false,[],[],7501050020003,[],0,7501050020004,false
750106,skill_root,광기의 심장 Lv.3,7501060020002,3T 가죽 갑옷(드랍)_광기의 심장 Lv.3,Class,Passive,false,[],[],7501060020003,[],0,7501060020004,false
750107,skill_root,광기의 심장 Lv.4,7501070020002,3T 가죽 갑옷(드랍)_광기의 심장 Lv.4,Class,Passive,false,[],[],7501070020003,[],0,7501070020004,false
750108,skill_root,강타 Lv.1,7501080020002,3T 가죽 갑옷(드랍)_공격력 Lv.1,Class,Passive,false,[],[],7501080020003,[],0,7501080020004,false
750109,skill_root,강타 Lv.2,7501090020002,3T 가죽 갑옷(드랍)_공격력 Lv.2,Class,Passive,false,[],[],7501090020003,[],0,7501090020004,false
750110,skill_root,강타 Lv.3,7501100020002,3T 가죽 갑옷(드랍)_공격력 Lv.3,Class,Passive,false,[],[],7501100020003,[],0,7501100020004,false
750111,skill_root,강타 Lv.4,7501110020002,3T 가죽 갑옷(드랍)_공격력 Lv.4,Class,Passive,false,[],[],7501110020003,[],0,7501110020004,false
750112,skill_root,전투 지속 Lv.1,7501120020002,3T 가죽 갑옷(전리품)_전투 지속 Lv.1,Class,Passive,false,[],[],7501120020003,[],0,7501120020004,false
750113,skill_root,전투 지속 Lv.2,7501130020002,3T 가죽 갑옷(전리품)_전투 지속 Lv.2,Class,Passive,false,[],[],7501130020003,[],0,7501130020004,false
750114,skill_root,전투 지속 Lv.3,7501140020002,3T 가죽 갑옷(전리품)_전투 지속 Lv.3,Class,Passive,false,[],[],7501140020003,[],0,7501140020004,false
750115,skill_root,전투 지속 Lv.4,7501150020002,3T 가죽 갑옷(전리품)_전투 지속 Lv.4,Class,Passive,false,[],[],7501150020003,[],0,7501150020004,false
750116,skill_root,사냥꾼 Lv.1,7501160020002,3T 가죽 갑옷(전리품)_PVE 피해 증가 Lv.1,Class,Passive,false,[],[],7501160020003,[],0,7501160020004,false
750117,skill_root,사냥꾼 Lv.2,7501170020002,3T 가죽 갑옷(전리품)_PVE 피해 증가 Lv.2,Class,Passive,false,[],[],7501170020003,[],0,7501170020004,false
750118,skill_root,사냥꾼 Lv.3,7501180020002,3T 가죽 갑옷(전리품)_PVE 피해 증가 Lv.3,Class,Passive,false,[],[],7501180020003,[],0,7501180020004,false
750119,skill_root,사냥꾼 Lv.4,7501190020002,3T 가죽 갑옷(전리품)_PVE 피해 증가 Lv.4,Class,Passive,false,[],[],7501190020003,[],0,7501190020004,false
750120,skill_root,학살 본능 Lv.1,7501200020002,3T 가죽 신발(던전코어_a)_학살 본능 Lv.1,Class,Passive,false,[],[],7501200020003,[],0,7501200020004,false
750121,skill_root,학살 본능 Lv.2,7501210020002,3T 가죽 신발(던전코어_a)_학살 본능 Lv.2,Class,Passive,false,[],[],7501210020003,[],0,7501210020004,false
750122,skill_root,학살 본능 Lv.3,7501220020002,3T 가죽 신발(던전코어_a)_학살 본능 Lv.3,Class,Passive,false,[],[],7501220020003,[],0,7501220020004,false
750123,skill_root,학살 본능 Lv.4,7501230020002,3T 가죽 신발(던전코어_a)_학살 본능 Lv.4,Class,Passive,false,[],[],7501230020003,[],0,7501230020004,false
750124,skill_root,가속 Lv.1,7501240020002,3T 가죽 신발(던전코어_a)_스킬 가속 Lv.1,Class,Passive,false,[],[],7501240020003,[],0,7501240020004,false
750125,skill_root,가속 Lv.2,7501250020002,3T 가죽 신발(던전코어_a)_스킬 가속 Lv.2,Class,Passive,false,[],[],7501250020003,[],0,7501250020004,false
750126,skill_root,가속 Lv.3,7501260020002,3T 가죽 신발(던전코어_a)_스킬 가속 Lv.3,Class,Passive,false,[],[],7501260020003,[],0,7501260020004,false
750127,skill_root,가속 Lv.4,7501270020002,3T 가죽 신발(던전코어_a)_스킬 가속 Lv.4,Class,Passive,false,[],[],7501270020003,[],0,7501270020004,false
750128,skill_root,투쟁 본능 Lv.1,7501280020002,3T 가죽 신발(드랍_a)_투쟁 본능 Lv.1,Class,Passive,false,[],[],7501280020003,[],0,7501280020004,false
750129,skill_root,투쟁 본능 Lv.2,7501290020002,3T 가죽 신발(드랍_a)_투쟁 본능 Lv.2,Class,Passive,false,[],[],7501290020003,[],0,7501290020004,false
750130,skill_root,투쟁 본능 Lv.3,7501300020002,3T 가죽 신발(드랍_a)_투쟁 본능 Lv.3,Class,Passive,false,[],[],7501300020003,[],0,7501300020004,false
750131,skill_root,투쟁 본능 Lv.4,7501310020002,3T 가죽 신발(드랍_a)_투쟁 본능 Lv.4,Class,Passive,false,[],[],7501310020003,[],0,7501310020004,false
750132,skill_root,강인함 Lv.1,7501320020002,3T 가죽 신발(드랍_a)_받는 피해 감소 Lv.1,Class,Passive,false,[],[],7501320020003,[],0,7501320020004,false
750133,skill_root,강인함 Lv.2,7501330020002,3T 가죽 신발(드랍_a)_받는 피해 감소 Lv.2,Class,Passive,false,[],[],7501330020003,[],0,7501330020004,false
750134,skill_root,강인함 Lv.3,7501340020002,3T 가죽 신발(드랍_a)_받는 피해 감소 Lv.3,Class,Passive,false,[],[],7501340020003,[],0,7501340020004,false
750135,skill_root,강인함 Lv.4,7501350020002,3T 가죽 신발(드랍_a)_받는 피해 감소 Lv.4,Class,Passive,false,[],[],7501350020003,[],0,7501350020004,false
750136,skill_root,정밀 타격 Lv.1,7501360020002,3T 가죽 신발(드랍_b)_정밀 타격 Lv.1,Class,Passive,false,[],[],7501360020003,[],0,7501360020004,false
750137,skill_root,정밀 타격 Lv.2,7501370020002,3T 가죽 신발(드랍_b)_정밀 타격 Lv.2,Class,Passive,false,[],[],7501370020003,[],0,7501370020004,false
750138,skill_root,정밀 타격 Lv.3,7501380020002,3T 가죽 신발(드랍_b)_정밀 타격 Lv.3,Class,Passive,false,[],[],7501380020003,[],0,7501380020004,false
750139,skill_root,정밀 타격 Lv.4,7501390020002,3T 가죽 신발(드랍_b)_정밀 타격 Lv.4,Class,Passive,false,[],[],7501390020003,[],0,7501390020004,false
750140,skill_root,광속 Lv.1,7501400020002,3T 가죽 신발(드랍_b)_공속 Lv.1,Class,Passive,false,[],[],7501400020003,[],0,7501400020004,false
750141,skill_root,광속 Lv.2,7501410020002,3T 가죽 신발(드랍_b)_공속 Lv.2,Class,Passive,false,[],[],7501410020003,[],0,7501410020004,false
750142,skill_root,광속 Lv.3,7501420020002,3T 가죽 신발(드랍_b)_공속 Lv.3,Class,Passive,false,[],[],7501420020003,[],0,7501420020004,false
750143,skill_root,광속 Lv.4,7501430020002,3T 가죽 신발(드랍_b)_공속 Lv.4,Class,Passive,false,[],[],7501430020003,[],0,7501430020004,false
750144,skill_root,잔인한 일격 Lv.1,7501440020002,3T 가죽 신발(드랍_c)_잔인한 일격 Lv.1,Class,Passive,false,[],[],7501440020003,[],0,7501440020004,false
750145,skill_root,잔인한 일격 Lv.2,7501450020002,3T 가죽 신발(드랍_c)_잔인한 일격 Lv.2,Class,Passive,false,[],[],7501450020003,[],0,7501450020004,false
750146,skill_root,잔인한 일격 Lv.3,7501460020002,3T 가죽 신발(드랍_c)_잔인한 일격 Lv.3,Class,Passive,false,[],[],7501460020003,[],0,7501460020004,false
750147,skill_root,잔인한 일격 Lv.4,7501470020002,3T 가죽 신발(드랍_c)_잔인한 일격 Lv.4,Class,Passive,false,[],[],7501470020003,[],0,7501470020004,false
750148,skill_root,광속 Lv.1,7501480020002,3T 가죽 신발(드랍_c)_공속 Lv.1,Class,Passive,false,[],[],7501480020003,[],0,7501480020004,false
750149,skill_root,광속 Lv.2,7501490020002,3T 가죽 신발(드랍_c)_공속 Lv.2,Class,Passive,false,[],[],7501490020003,[],0,7501490020004,false
750150,skill_root,광속 Lv.3,7501500020002,3T 가죽 신발(드랍_c)_공속 Lv.3,Class,Passive,false,[],[],7501500020003,[],0,7501500020004,false
750151,skill_root,광속 Lv.4,7501510020002,3T 가죽 신발(드랍_c)_공속 Lv.4,Class,Passive,false,[],[],7501510020003,[],0,7501510020004,false
750152,skill_root,잔혹한 연격 Lv.1,7501520020002,3T 가죽 장갑(던전코어_a)_잔혹한 연격 Lv.1,Class,Passive,false,[],[],7501520020003,[],0,7501520020004,false
750153,skill_root,잔혹한 연격 Lv.2,7501530020002,3T 가죽 장갑(던전코어_a)_잔혹한 연격 Lv.2,Class,Passive,false,[],[],7501530020003,[],0,7501530020004,false
750154,skill_root,잔혹한 연격 Lv.3,7501540020002,3T 가죽 장갑(던전코어_a)_잔혹한 연격 Lv.3,Class,Passive,false,[],[],7501540020003,[],0,7501540020004,false
750155,skill_root,잔혹한 연격 Lv.4,7501550020002,3T 가죽 장갑(던전코어_a)_잔혹한 연격 Lv.4,Class,Passive,false,[],[],7501550020003,[],0,7501550020004,false
750156,skill_root,광폭화 Lv.1,7501560020002,3T 가죽 장갑(던전코어_a)_피해 증가 Lv.1,Class,Passive,false,[],[],7501560020003,[],0,7501560020004,false
750157,skill_root,광폭화 Lv.2,7501570020002,3T 가죽 장갑(던전코어_a)_피해 증가 Lv.2,Class,Passive,false,[],[],7501570020003,[],0,7501570020004,false
750158,skill_root,광폭화 Lv.3,7501580020002,3T 가죽 장갑(던전코어_a)_피해 증가 Lv.3,Class,Passive,false,[],[],7501580020003,[],0,7501580020004,false
750159,skill_root,광폭화 Lv.4,7501590020002,3T 가죽 장갑(던전코어_a)_피해 증가 Lv.4,Class,Passive,false,[],[],7501590020003,[],0,7501590020004,false
750160,skill_root,속공 태세 Lv.1,7501600020002,3T 가죽 장갑(전리품_a)_속공 태세 Lv.1,Class,Passive,false,[],[],7501600020003,[],0,7501600020004,false
750161,skill_root,속공 태세 Lv.2,7501610020002,3T 가죽 장갑(전리품_a)_속공 태세 Lv.2,Class,Passive,false,[],[],7501610020003,[],0,7501610020004,false
750162,skill_root,속공 태세 Lv.3,7501620020002,3T 가죽 장갑(전리품_a)_속공 태세 Lv.3,Class,Passive,false,[],[],7501620020003,[],0,7501620020004,false
750163,skill_root,속공 태세 Lv.4,7501630020002,3T 가죽 장갑(전리품_a)_속공 태세 Lv.4,Class,Passive,false,[],[],7501630020003,[],0,7501630020004,false
750164,skill_root,사냥꾼 Lv.1,7501640020002,3T 가죽 장갑(전리품_a)_PVE 피해 증가 Lv.1,Class,Passive,false,[],[],7501640020003,[],0,7501640020004,false
750165,skill_root,사냥꾼 Lv.2,7501650020002,3T 가죽 장갑(전리품_a)_PVE 피해 증가 Lv.2,Class,Passive,false,[],[],7501650020003,[],0,7501650020004,false
750166,skill_root,사냥꾼 Lv.3,7501660020002,3T 가죽 장갑(전리품_a)_PVE 피해 증가 Lv.3,Class,Passive,false,[],[],7501660020003,[],0,7501660020004,false
750167,skill_root,사냥꾼 Lv.4,7501670020002,3T 가죽 장갑(전리품_a)_PVE 피해 증가 Lv.4,Class,Passive,false,[],[],7501670020003,[],0,7501670020004,false
750168,skill_root,정밀 연타 Lv.1,7501680020002,3T 가죽 장갑(전리품_b)_정밀 연타 Lv.1,Class,Passive,false,[],[],7501680020003,[],0,7501680020004,false
750169,skill_root,정밀 연타 Lv.2,7501690020002,3T 가죽 장갑(전리품_b)_정밀 연타 Lv.2,Class,Passive,false,[],[],7501690020003,[],0,7501690020004,false
750170,skill_root,정밀 연타 Lv.3,7501700020002,3T 가죽 장갑(전리품_b)_정밀 연타 Lv.3,Class,Passive,false,[],[],7501700020003,[],0,7501700020004,false
750171,skill_root,정밀 연타 Lv.4,7501710020002,3T 가죽 장갑(전리품_b)_정밀 연타 Lv.4,Class,Passive,false,[],[],7501710020003,[],0,7501710020004,false
750172,skill_root,생명력 Lv.1,7501720020002,3T 가죽 장갑(전리품_b)_최대 생명력 Lv.1,Class,Passive,false,[],[],7501720020003,[],0,7501720020004,false
750173,skill_root,생명력 Lv.2,7501730020002,3T 가죽 장갑(전리품_b)_최대 생명력 Lv.2,Class,Passive,false,[],[],7501730020003,[],0,7501730020004,false
750174,skill_root,생명력 Lv.3,7501740020002,3T 가죽 장갑(전리품_b)_최대 생명력 Lv.3,Class,Passive,false,[],[],7501740020003,[],0,7501740020004,false
750175,skill_root,생명력 Lv.4,7501750020002,3T 가죽 장갑(전리품_b)_최대 생명력 Lv.4,Class,Passive,false,[],[],7501750020003,[],0,7501750020004,false
750176,skill_root,학살 본능 Lv.1,7501760020002,3T 가죽 투구(던전코어_a)_학살 본능 Lv.1,Class,Passive,false,[],[],7501760020003,[],0,7501760020004,false
750177,skill_root,학살 본능 Lv.2,7501770020002,3T 가죽 투구(던전코어_a)_학살 본능 Lv.2,Class,Passive,false,[],[],7501770020003,[],0,7501770020004,false
750178,skill_root,학살 본능 Lv.3,7501780020002,3T 가죽 투구(던전코어_a)_학살 본능 Lv.3,Class,Passive,false,[],[],7501780020003,[],0,7501780020004,false
750179,skill_root,학살 본능 Lv.4,7501790020002,3T 가죽 투구(던전코어_a)_학살 본능 Lv.4,Class,Passive,false,[],[],7501790020003,[],0,7501790020004,false
750180,skill_root,광속 Lv.1,7501800020002,3T 가죽 투구(던전코어_a)_공속 Lv.1,Class,Passive,false,[],[],7501800020003,[],0,7501800020004,false
750181,skill_root,광속 Lv.2,7501810020002,3T 가죽 투구(던전코어_a)_공속 Lv.2,Class,Passive,false,[],[],7501810020003,[],0,7501810020004,false
750182,skill_root,광속 Lv.3,7501820020002,3T 가죽 투구(던전코어_a)_공속 Lv.3,Class,Passive,false,[],[],7501820020003,[],0,7501820020004,false
750183,skill_root,광속 Lv.4,7501830020002,3T 가죽 투구(던전코어_a)_공속 Lv.4,Class,Passive,false,[],[],7501830020003,[],0,7501830020004,false
750184,skill_root,치명 본능 Lv.1,7501840020002,3T 가죽 투구(드랍)_치명 본능 Lv.1,Class,Passive,false,[],[],7501840020003,[],0,7501840020004,false
750185,skill_root,치명 본능 Lv.2,7501850020002,3T 가죽 투구(드랍)_치명 본능 Lv.2,Class,Passive,false,[],[],7501850020003,[],0,7501850020004,false
750186,skill_root,치명 본능 Lv.3,7501860020002,3T 가죽 투구(드랍)_치명 본능 Lv.3,Class,Passive,false,[],[],7501860020003,[],0,7501860020004,false
750187,skill_root,치명 본능 Lv.4,7501870020002,3T 가죽 투구(드랍)_치명 본능 Lv.4,Class,Passive,false,[],[],7501870020003,[],0,7501870020004,false
750188,skill_root,가속 Lv.1,7501880020002,3T 가죽 투구(드랍)_스킬 가속 Lv.1,Class,Passive,false,[],[],7501880020003,[],0,7501880020004,false
750189,skill_root,가속 Lv.2,7501890020002,3T 가죽 투구(드랍)_스킬 가속 Lv.2,Class,Passive,false,[],[],7501890020003,[],0,7501890020004,false
750190,skill_root,가속 Lv.3,7501900020002,3T 가죽 투구(드랍)_스킬 가속 Lv.3,Class,Passive,false,[],[],7501900020003,[],0,7501900020004,false
750191,skill_root,가속 Lv.4,7501910020002,3T 가죽 투구(드랍)_스킬 가속 Lv.4,Class,Passive,false,[],[],7501910020003,[],0,7501910020004,false
750192,skill_root,생존 본능 Lv.1,7501920020002,3T 가죽 투구(전리품)_생존 본능 Lv.1,Class,Passive,false,[],[],7501920020003,[],0,7501920020004,false
750193,skill_root,생존 본능 Lv.2,7501930020002,3T 가죽 투구(전리품)_생존 본능 Lv.2,Class,Passive,false,[],[],7501930020003,[],0,7501930020004,false
750194,skill_root,생존 본능 Lv.3,7501940020002,3T 가죽 투구(전리품)_생존 본능 Lv.3,Class,Passive,false,[],[],7501940020003,[],0,7501940020004,false
750195,skill_root,생존 본능 Lv.4,7501950020002,3T 가죽 투구(전리품)_생존 본능 Lv.4,Class,Passive,false,[],[],7501950020003,[],0,7501950020004,false
750196,skill_root,강인함 Lv.1,7501960020002,3T 가죽 투구(전리품)_받는 피해 감소 Lv.1,Class,Passive,false,[],[],7501960020003,[],0,7501960020004,false
750197,skill_root,강인함 Lv.2,7501970020002,3T 가죽 투구(전리품)_받는 피해 감소 Lv.2,Class,Passive,false,[],[],7501970020003,[],0,7501970020004,false
750198,skill_root,강인함 Lv.3,7501980020002,3T 가죽 투구(전리품)_받는 피해 감소 Lv.3,Class,Passive,false,[],[],7501980020003,[],0,7501980020004,false
750199,skill_root,강인함 Lv.4,7501990020002,3T 가죽 투구(전리품)_받는 피해 감소 Lv.4,Class,Passive,false,[],[],7501990020003,[],0,7501990020004,false
750200,skill_root,정밀 타격 Lv.1,7502000020002,3T 천 갑옷(던전코어_a)_정밀 타격 Lv.1,Class,Passive,false,[],[],7502000020003,[],0,7502000020004,false
750201,skill_root,정밀 타격 Lv.2,7502010020002,3T 천 갑옷(던전코어_a)_정밀 타격 Lv.2,Class,Passive,false,[],[],7502010020003,[],0,7502010020004,false
750202,skill_root,정밀 타격 Lv.3,7502020020002,3T 천 갑옷(던전코어_a)_정밀 타격 Lv.3,Class,Passive,false,[],[],7502020020003,[],0,7502020020004,false
750203,skill_root,정밀 타격 Lv.4,7502030020002,3T 천 갑옷(던전코어_a)_정밀 타격 Lv.4,Class,Passive,false,[],[],7502030020003,[],0,7502030020004,false
750204,skill_root,가속 Lv.1,7502040020002,3T 천 갑옷(던전코어_a)_스킬 가속 Lv.1,Class,Passive,false,[],[],7502040020003,[],0,7502040020004,false
750205,skill_root,가속 Lv.2,7502050020002,3T 천 갑옷(던전코어_a)_스킬 가속 Lv.2,Class,Passive,false,[],[],7502050020003,[],0,7502050020004,false
750206,skill_root,가속 Lv.3,7502060020002,3T 천 갑옷(던전코어_a)_스킬 가속 Lv.3,Class,Passive,false,[],[],7502060020003,[],0,7502060020004,false
750207,skill_root,가속 Lv.4,7502070020002,3T 천 갑옷(던전코어_a)_스킬 가속 Lv.4,Class,Passive,false,[],[],7502070020003,[],0,7502070020004,false
750208,skill_root,비전 감각 Lv.1,7502080020002,3T 천 갑옷(드랍)_비전 감각 Lv.1,Class,Passive,false,[],[],7502080020003,[],0,7502080020004,false
750209,skill_root,비전 감각 Lv.2,7502090020002,3T 천 갑옷(드랍)_비전 감각 Lv.2,Class,Passive,false,[],[],7502090020003,[],0,7502090020004,false
750210,skill_root,비전 감각 Lv.3,7502100020002,3T 천 갑옷(드랍)_비전 감각 Lv.3,Class,Passive,false,[],[],7502100020003,[],0,7502100020004,false
750211,skill_root,비전 감각 Lv.4,7502110020002,3T 천 갑옷(드랍)_비전 감각 Lv.4,Class,Passive,false,[],[],7502110020003,[],0,7502110020004,false
750212,skill_root,가속 Lv.1,7502120020002,3T 천 갑옷(드랍)_스킬 가속 Lv.1,Class,Passive,false,[],[],7502120020003,[],0,7502120020004,false
750213,skill_root,가속 Lv.2,7502130020002,3T 천 갑옷(드랍)_스킬 가속 Lv.2,Class,Passive,false,[],[],7502130020003,[],0,7502130020004,false
750214,skill_root,가속 Lv.3,7502140020002,3T 천 갑옷(드랍)_스킬 가속 Lv.3,Class,Passive,false,[],[],7502140020003,[],0,7502140020004,false
750215,skill_root,가속 Lv.4,7502150020002,3T 천 갑옷(드랍)_스킬 가속 Lv.4,Class,Passive,false,[],[],7502150020003,[],0,7502150020004,false
750216,skill_root,마력 순환 Lv.1,7502160020002,3T 천 갑옷(전리품)_마력 순환 Lv.1,Class,Passive,false,[],[],7502160020003,[],0,7502160020004,false
750217,skill_root,마력 순환 Lv.2,7502170020002,3T 천 갑옷(전리품)_마력 순환 Lv.2,Class,Passive,false,[],[],7502170020003,[],0,7502170020004,false
750218,skill_root,마력 순환 Lv.3,7502180020002,3T 천 갑옷(전리품)_마력 순환 Lv.3,Class,Passive,false,[],[],7502180020003,[],0,7502180020004,false
750219,skill_root,마력 순환 Lv.4,7502190020002,3T 천 갑옷(전리품)_마력 순환 Lv.4,Class,Passive,false,[],[],7502190020003,[],0,7502190020004,false
750220,skill_root,치유 증폭 Lv.1,7502200020002,3T 천 갑옷(전리품)_치유력 Lv.1,Class,Passive,false,[],[],7502200020003,[],0,7502200020004,false
750221,skill_root,치유 증폭 Lv.2,7502210020002,3T 천 갑옷(전리품)_치유력 Lv.2,Class,Passive,false,[],[],7502210020003,[],0,7502210020004,false
750222,skill_root,치유 증폭 Lv.3,7502220020002,3T 천 갑옷(전리품)_치유력 Lv.3,Class,Passive,false,[],[],7502220020003,[],0,7502220020004,false
750223,skill_root,치유 증폭 Lv.4,7502230020002,3T 천 갑옷(전리품)_치유력 Lv.4,Class,Passive,false,[],[],7502230020003,[],0,7502230020004,false
750224,skill_root,정밀 타격 Lv.1,7502240020002,3T 천 신발(던전코어_a)_정밀 타격 Lv.1,Class,Passive,false,[],[],7502240020003,[],0,7502240020004,false
750225,skill_root,정밀 타격 Lv.2,7502250020002,3T 천 신발(던전코어_a)_정밀 타격 Lv.2,Class,Passive,false,[],[],7502250020003,[],0,7502250020004,false
750226,skill_root,정밀 타격 Lv.3,7502260020002,3T 천 신발(던전코어_a)_정밀 타격 Lv.3,Class,Passive,false,[],[],7502260020003,[],0,7502260020004,false
750227,skill_root,정밀 타격 Lv.4,7502270020002,3T 천 신발(던전코어_a)_정밀 타격 Lv.4,Class,Passive,false,[],[],7502270020003,[],0,7502270020004,false
750228,skill_root,가속 Lv.1,7502280020002,3T 천 신발(던전코어_a)_스킬 가속 Lv.1,Class,Passive,false,[],[],7502280020003,[],0,7502280020004,false
750229,skill_root,가속 Lv.2,7502290020002,3T 천 신발(던전코어_a)_스킬 가속 Lv.2,Class,Passive,false,[],[],7502290020003,[],0,7502290020004,false
750230,skill_root,가속 Lv.3,7502300020002,3T 천 신발(던전코어_a)_스킬 가속 Lv.3,Class,Passive,false,[],[],7502300020003,[],0,7502300020004,false
750231,skill_root,가속 Lv.4,7502310020002,3T 천 신발(던전코어_a)_스킬 가속 Lv.4,Class,Passive,false,[],[],7502310020003,[],0,7502310020004,false
750232,skill_root,생명 순환 Lv.1,7502320020002,3T 천 신발(드랍_a)_생명 순환 Lv.1,Class,Passive,false,[],[],7502320020003,[],0,7502320020004,false
750233,skill_root,생명 순환 Lv.2,7502330020002,3T 천 신발(드랍_a)_생명 순환 Lv.2,Class,Passive,false,[],[],7502330020003,[],0,7502330020004,false
750234,skill_root,생명 순환 Lv.3,7502340020002,3T 천 신발(드랍_a)_생명 순환 Lv.3,Class,Passive,false,[],[],7502340020003,[],0,7502340020004,false
750235,skill_root,생명 순환 Lv.4,7502350020002,3T 천 신발(드랍_a)_생명 순환 Lv.4,Class,Passive,false,[],[],7502350020003,[],0,7502350020004,false
750236,skill_root,치유 증폭 Lv.1,7502360020002,3T 천 신발(드랍_a)_치유력 Lv.1,Class,Passive,false,[],[],7502360020003,[],0,7502360020004,false
750237,skill_root,치유 증폭 Lv.2,7502370020002,3T 천 신발(드랍_a)_치유력 Lv.2,Class,Passive,false,[],[],7502370020003,[],0,7502370020004,false
750238,skill_root,치유 증폭 Lv.3,7502380020002,3T 천 신발(드랍_a)_치유력 Lv.3,Class,Passive,false,[],[],7502380020003,[],0,7502380020004,false
