OID,SpawnerId,Name,ActorCategory,Cid,Interval,bRoaming,bIsMinion,bQuestSpawner,bSpawnOnlySequence,bInstanceSpawner,NumMaxSpawn,SpawnChance,RetrialCnt,LifeTime,Points,Rotations,AIPathCids,bEventDespawn,InitialTimeMin,InitialTimeMax
12,10002005,PointFixedUnitSpawner_C_UAID_107C61B20389E0C602_1434956095,Monster,10002105,0,True,False,False,False,False,1,1000,0,0,"((X=108340.581020,Y=-110153.891690,Z=110.794415))","((X=0.000000,Y=-0.000000,Z=0.087156,W=0.996195))","(0)",False,0,0
13,10002009,PointFixedUnitSpawner_C_UAID_107C61B20389E2C602_2144176514,Monster,10002302,0,True,False,False,False,False,1,1000,0,0,"((X=113772.581014,Y=-112027.891680,Z=95.290933))","((X=-0.000000,Y=0.000000,Z=-0.906308,W=0.422618))","(0)",False,0,0
14,10002009,PointFixedUnitSpawner_C_UAID_107C61B20389E2C602_2141636513,Monster,10002302,0,True,False,False,False,False,1,1000,0,0,"((X=113319.581014,Y=-110335.891680,Z=95.291491))","((X=-0.000000,Y=0.000000,Z=-0.906308,W=0.422618))","(0)",False,0,0
15,10002005,PointFixedUnitSpawner_C_UAID_107C61B20389E2C602_1669261474,Monster,10002105,0,True,False,False,False,False,1,1000,0,0,"((X=115089.013357,Y=-110894.278971,Z=95.291349))","((X=0.000000,Y=-0.000000,Z=0.984808,W=0.173648))","(0)",False,0,0
16,11102001,PointFixedUnitSpawner_C_UAID_107C61B20389E3C602_1313485740,Monster,11102101,0,True,False,False,False,False,1,1000,0,0,"((X=114867.581014,Y=-108992.891680,Z=94.771965))","((X=-0.000000,Y=0.000000,Z=-0.707107,W=0.707107))","(0)",False,0,0
17,10002004,PointFixedUnitSpawner_C_UAID_107C61B20389E0C602_1434976096,Monster,10002104,0,True,False,False,False,False,1,1000,0,0,"((X=108573.581020,Y=-110562.891690,Z=107.942590))","((X=0.000000,Y=-0.000000,Z=0.258819,W=0.965926))","(0)",False,0,0
18,11102001,PointFixedUnitSpawner_C_UAID_107C61B20389E3C602_1319163741,Monster,11102101,0,True,False,False,False,False,1,1000,0,0,"((X=112207.581014,Y=-109095.891680,Z=97.235451))","((X=0.000000,Y=-0.000000,Z=0.342020,W=0.939693))","(0)",False,0,0
19,11102001,PointFixedUnitSpawner_C_UAID_107C61B20389E3C602_1321443746,Monster,11102101,0,True,False,False,False,False,1,1000,0,0,"((X=112677.581014,Y=-111281.891680,Z=95.290829))","((X=-0.000000,Y=0.000000,Z=-0.707107,W=0.707107))","(0)",False,0,0
20,11102001,PointFixedUnitSpawner_C_UAID_107C61B20389E3C602_1319182742,Monster,11102101,0,True,False,False,False,False,1,1000,0,0,"((X=112667.581014,Y=-109374.891680,Z=95.291946))","((X=0.000000,Y=-0.000000,Z=0.642788,W=0.766044))","(0)",False,0,0
21,11102001,PointFixedUnitSpawner_C_UAID_107C61B20389E3C602_1321441745,Monster,11102101,0,True,False,False,False,False,1,1000,0,0,"((X=112655.581014,Y=-111776.891680,Z=95.292068))","((X=0.000000,Y=-0.000000,Z=0.642788,W=0.766044))","(0)",False,0,0
22,10002009,PointFixedUnitSpawner_C_UAID_107C61B20389E2C602_2111695509,Monster,10002302,0,True,False,False,False,False,1,1000,0,0,"((X=111429.581014,Y=-108029.891680,Z=106.134582))","((X=-0.000000,Y=0.000000,Z=-0.906308,W=0.422618))","(0)",False,0,0
23,10002009,PointFixedUnitSpawner_C_UAID_107C61B20389E2C602_2138675512,Monster,10002302,0,True,False,False,False,False,1,1000,0,0,"((X=111775.581014,Y=-112440.891680,Z=95.291700))","((X=-0.000000,Y=0.000000,Z=-0.906308,W=0.422618))","(0)",False,0,0
24,10002006,PointFixedUnitSpawner_C_UAID_107C61B20389E2C602_1731698479,Monster,10002106,0,True,False,False,False,False,1,1000,0,0,"((X=112880.581014,Y=-107505.891680,Z=94.522335))","((X=-0.000000,Y=0.000000,Z=-0.906308,W=0.422618))","(0)",False,0,0
25,10002005,PointFixedUnitSpawner_C_UAID_107C61B20389E0C602_1341816094,Monster,10002105,0,True,False,False,False,False,1,1000,0,0,"((X=110764.581020,Y=-113484.891690,Z=95.290544))","((X=0.000000,Y=-0.000000,Z=0.087156,W=0.996195))","(0)",False,0,0
26,11102001,PointFixedUnitSpawner_C_UAID_107C61B20389E3C602_1313464738,Monster,11102101,0,True,False,False,False,False,1,1000,0,0,"((X=114385.581014,Y=-109208.891680,Z=95.291202))","((X=0.000000,Y=-0.000000,Z=0.342020,W=0.939693))","(0)",False,0,0
27,11102001,PointFixedUnitSpawner_C_UAID_107C61B20389E3C602_1327939752,Monster,11102101,0,True,False,False,False,False,1,1000,0,0,"((X=109912.581014,Y=-109366.891680,Z=143.871703))","((X=-0.000000,Y=0.000000,Z=-0.707107,W=0.707107))","(0)",False,0,0
28,10002004,PointFixedUnitSpawner_C_UAID_107C61B20389CABD02_1775485713,Monster,10002104,0,True,False,False,False,False,1,1000,0,0,"((X=110997.581020,Y=-113893.891690,Z=95.290993))","((X=0.000000,Y=-0.000000,Z=0.258819,W=0.965926))","(0)",False,0,0
29,10002004,PointFixedUnitSpawner_C_UAID_107C61B20389E2C602_1669240473,Monster,10002104,0,True,False,False,False,False,1,1000,0,0,"((X=115091.729457,Y=-110423.574581,Z=95.291609))","((X=0.000000,Y=-0.000000,Z=1.000000,W=0.000000))","(0)",False,0,0
30,10002009,PointFixedUnitSpawner_C_UAID_107C61B20389E3C602_1123707701,Monster,10002302,0,True,False,False,False,False,1,1000,0,0,"((X=114994.581014,Y=-102818.891680,Z=274.167873))","((X=-0.000000,Y=0.000000,Z=-0.707107,W=0.707107))","(0)",False,0,0
31,10002009,PointFixedUnitSpawner_C_UAID_107C61B20389E2C602_2132229510,Monster,10002302,0,True,False,False,False,False,1,1000,0,0,"((X=109982.581014,Y=-108481.891680,Z=134.229732))","((X=-0.000000,Y=0.000000,Z=-0.906308,W=0.422618))","(0)",False,0,0
32,10002004,PointFixedUnitSpawner_C_UAID_107C61B20389E0C602_1441684100,Monster,10002104,0,True,False,False,False,False,1,1000,0,0,"((X=111050.581020,Y=-111147.891690,Z=95.291550))","((X=0.000000,Y=-0.000000,Z=0.258819,W=0.965926))","(0)",False,0,0
33,11102001,PointFixedUnitSpawner_C_UAID_107C61B20389E3C602_1327918750,Monster,11102101,0,True,False,False,False,False,1,1000,0,0,"((X=109430.581014,Y=-109582.891680,Z=117.865955))","((X=0.000000,Y=-0.000000,Z=0.342020,W=0.939693))","(0)",False,0,0
34,10002004,PointFixedUnitSpawner_C_UAID_107C61B20389E0C602_1483555110,Monster,10002104,0,True,False,False,False,False,1,1000,0,0,"((X=112753.192536,Y=-107196.348989,Z=109.966868))","((X=-0.000000,Y=0.000000,Z=-0.819152,W=0.573576))","(0)",False,0,0
35,11102001,PointFixedUnitSpawner_C_UAID_107C61B20389E3C602_1232616704,Monster,11102101,0,True,False,False,False,False,1,1000,0,0,"((X=114624.581014,Y=-104498.891680,Z=258.001874))","((X=0.000000,Y=-0.000000,Z=0.642788,W=0.766044))","(0)",False,0,0
36,11102001,PointFixedUnitSpawner_C_UAID_107C61B20389E3C602_1321422744,Monster,11102101,0,True,False,False,False,False,1,1000,0,0,"((X=112195.581014,Y=-111497.891680,Z=95.343069))","((X=0.000000,Y=-0.000000,Z=0.342020,W=0.939693))","(0)",False,0,0
37,11102001,PointFixedUnitSpawner_C_UAID_107C61B20389E3C602_1327938751,Monster,11102101,0,True,False,False,False,False,1,1000,0,0,"((X=109890.581014,Y=-109861.891680,Z=115.996873))","((X=0.000000,Y=-0.000000,Z=0.642788,W=0.766044))","(0)",False,0,0
38,10002005,PointFixedUnitSpawner_C_UAID_107C61B20389E0C602_1438154097,Monster,10002105,0,True,False,False,False,False,1,1000,0,0,"((X=110560.581014,Y=-106851.891680,Z=137.079037))","((X=-0.000000,Y=0.000000,Z=-0.642788,W=0.766044))","(0)",False,0,0
39,11102001,PointFixedUnitSpawner_C_UAID_107C61B20389E3C602_1325622749,Monster,11102101,0,True,False,False,False,False,1,1000,0,0,"((X=112824.581014,Y=-113614.891680,Z=95.291297))","((X=-0.000000,Y=0.000000,Z=-0.707107,W=0.707107))","(0)",False,0,0
40,10002004,PointFixedUnitSpawner_C_UAID_107C61B20389E0C602_1438180098,Monster,10002104,0,True,False,False,False,False,1,1000,0,0,"((X=110151.581020,Y=-107084.891690,Z=130.931879))","((X=-0.000000,Y=0.000000,Z=-0.500000,W=0.866025))","(0)",False,0,0
41,11102001,PointFixedUnitSpawner_C_UAID_107C61B20389E3C602_1319184743,Monster,11102101,0,True,False,False,False,False,1,1000,0,0,"((X=112689.581014,Y=-108879.891680,Z=92.280434))","((X=-0.000000,Y=0.000000,Z=-0.707107,W=0.707107))","(0)",False,0,0
42,11102001,PointFixedUnitSpawner_C_UAID_107C61B20389E3C602_1302326736,Monster,11102101,0,True,False,False,False,False,1,1000,0,0,"((X=120660.581014,Y=-116737.891680,Z=293.074137))","((X=0.000000,Y=-0.000000,Z=0.342020,W=0.939693))","(0)",False,0,0
43,10002009,PointFixedUnitSpawner_C_UAID_107C61B20389E3C602_1079102691,Monster,10002302,0,True,False,False,False,False,1,1000,0,0,"((X=120684.581014,Y=-115566.891680,Z=274.167943))","((X=-0.000000,Y=0.000000,Z=-0.906308,W=0.422618))","(0)",False,0,0
44,11102001,PointFixedUnitSpawner_C_UAID_107C61B20389E3C602_1302345737,Monster,11102101,0,True,False,False,False,False,1,1000,0,0,"((X=121142.581014,Y=-116521.891680,Z=274.492763))","((X=-0.000000,Y=0.000000,Z=-0.707107,W=0.707107))","(0)",False,0,0
45,10002004,PointFixedUnitSpawner_C_UAID_107C61B20389E0C602_1446062102,Monster,10002104,0,True,False,False,False,False,1,1000,0,0,"((X=122251.581020,Y=-115509.891690,Z=274.167854))","((X=0.000000,Y=-0.000000,Z=0.866025,W=0.500000))","(0)",False,0,0
46,10002005,PointFixedUnitSpawner_C_UAID_107C61B20389E0C602_1446043101,Monster,10002105,0,True,False,False,False,False,1,1000,0,0,"((X=121842.581014,Y=-115742.891680,Z=274.168882))","((X=0.000000,Y=-0.000000,Z=0.766044,W=0.642788))","(0)",False,0,0
47,10002009,PointFixedUnitSpawner_C_UAID_107C61B20389E3C602_1082216692,Monster,10002302,0,True,False,False,False,False,1,1000,0,0,"((X=123425.581014,Y=-112282.891680,Z=274.167238))","((X=0.000000,Y=-0.000000,Z=0.906308,W=0.422618))","(0)",False,0,0
48,10002004,PointFixedUnitSpawner_C_UAID_107C61B20389E0C602_1568113114,Monster,10002104,0,True,False,False,False,False,1,1000,0,0,"((X=119924.581020,Y=-104539.891690,Z=266.798831))","((X=0.000000,Y=-0.000000,Z=0.087156,W=0.996195))","(0)",False,0,0
49,11102001,PointFixedUnitSpawner_C_UAID_107C61B20389E3C602_1260234713,Monster,11102101,0,True,False,False,False,False,1,1000,0,0,"((X=122291.581014,Y=-103012.891680,Z=274.168644))","((X=0.000000,Y=-0.000000,Z=0.642788,W=0.766044))","(0)",False,0,0
50,10002005,PointFixedUnitSpawner_C_UAID_107C61B20389E0C602_1473930107,Monster,10002105,0,True,False,False,False,False,1,1000,0,0,"((X=126200.581014,Y=-106311.891680,Z=274.159145))","((X=-0.000000,Y=0.000000,Z=-0.422618,W=0.906308))","(0)",False,0,0
51,11102001,PointFixedUnitSpawner_C_UAID_107C61B20389E3C602_1255878711,Monster,11102101,0,True,False,False,False,False,1,1000,0,0,"((X=118433.581014,Y=-105310.891680,Z=253.354463))","((X=-0.000000,Y=0.000000,Z=-0.707107,W=0.707107))","(0)",False,0,0
52,11102001,PointFixedUnitSpawner_C_UAID_107C61B20389E3C602_1264438715,Monster,11102101,0,True,False,False,False,False,1,1000,0,0,"((X=127513.581014,Y=-107523.891680,Z=269.513229))","((X=0.000000,Y=-0.000000,Z=0.342020,W=0.939693))","(0)",False,0,0
53,11102001,PointFixedUnitSpawner_C_UAID_107C61B20389E3C602_1253594706,Monster,11102101,0,True,False,False,False,False,1,1000,0,0,"((X=116246.581014,Y=-103419.891680,Z=274.167466))","((X=0.000000,Y=-0.000000,Z=0.342020,W=0.939693))","(0)",False,0,0
54,11102001,PointFixedUnitSpawner_C_UAID_107C61B20389E3C602_1287016731,Monster,11102101,0,True,False,False,False,False,1,1000,0,0,"((X=125533.581014,Y=-110870.891680,Z=274.170174))","((X=0.000000,Y=-0.000000,Z=0.642788,W=0.766044))","(0)",False,0,0
55,10002009,PointFixedUnitSpawner_C_UAID_107C61B20389E3C602_1102911696,Monster,10002302,0,True,False,False,False,False,1,1000,0,0,"((X=128232.581014,Y=-105392.891680,Z=95.795015))","((X=-0.000000,Y=0.000000,Z=-0.500000,W=0.866025))","(0)",False,0,0
56,11102001,PointFixedUnitSpawner_C_UAID_107C61B20389E3C602_1291569734,Monster,11102101,0,True,False,False,False,False,1,1000,0,0,"((X=123722.581014,Y=-113660.891680,Z=274.171125))","((X=0.000000,Y=-0.000000,Z=0.642788,W=0.766044))","(0)",False,0,0
57,10002009,PointFixedUnitSpawner_C_UAID_107C61B20389E3C602_1093926693,Monster,10002302,0,True,False,False,False,False,1,1000,0,0,"((X=127146.581014,Y=-110778.891680,Z=274.176739))","((X=0.000000,Y=-0.000000,Z=0.906308,W=0.422618))","(0)",False,0,0
58,11102001,PointFixedUnitSpawner_C_UAID_107C61B20389E3C602_1255876710,Monster,11102101,0,True,False,False,False,False,1,1000,0,0,"((X=118411.581014,Y=-105805.891680,Z=244.213303))","((X=0.000000,Y=-0.000000,Z=0.642788,W=0.766044))","(0)",False,0,0
59,10002009,PointFixedUnitSpawner_C_UAID_107C61B20389E3C602_1128884702,Monster,10002302,0,True,False,False,False,False,1,1000,0,0,"((X=117087.581014,Y=-104607.891680,Z=259.016041))","((X=0.000000,Y=-0.000000,Z=0.342020,W=0.939693))","(0)",False,0,0
60,10002005,PointFixedUnitSpawner_C_UAID_107C61B20389E0C602_1568093113,Monster,10002105,0,True,False,False,False,False,1,1000,0,0,"((X=119845.518876,Y=-104075.866715,Z=285.467126))","((X=-0.000000,Y=0.000000,Z=-0.087156,W=0.996195))","(0)",False,0,0
61,10002004,PointFixedUnitSpawner_C_UAID_107C61B20389E2C602_1699085477,Monster,10002104,0,True,False,False,False,False,1,1000,0,0,"((X=126092.581039,Y=-108689.891679,Z=274.167931))","((X=-0.000000,Y=0.000000,Z=-0.965926,W=0.258819))","(0)",False,0,0
62,11102001,PointFixedUnitSpawner_C_UAID_107C61B20389E3C602_1291571735,Monster,11102101,0,True,False,False,False,False,1,1000,0,0,"((X=123744.581014,Y=-113165.891680,Z=274.171522))","((X=-0.000000,Y=0.000000,Z=-0.707107,W=0.707107))","(0)",False,0,0
63,11102001,PointFixedUnitSpawner_C_UAID_107C61B20389E3C602_1286997730,Monster,11102101,0,True,False,False,False,False,1,1000,0,0,"((X=125073.581014,Y=-110591.891680,Z=274.164149))","((X=0.000000,Y=-0.000000,Z=0.342020,W=0.939693))","(0)",False,0,0
64,11102001,PointFixedUnitSpawner_C_UAID_107C61B20389E3C602_1255856709,Monster,11102101,0,True,False,False,False,False,1,1000,0,0,"((X=117951.581014,Y=-105526.891680,Z=254.404806))","((X=0.000000,Y=-0.000000,Z=0.342020,W=0.939693))","(0)",False,0,0
65,11102001,PointFixedUnitSpawner_C_UAID_107C61B20389E3C602_1283393728,Monster,11102101,0,True,False,False,False,False,1,1000,0,0,"((X=128095.581014,Y=-110415.891680,Z=274.181097))","((X=0.000000,Y=-0.000000,Z=0.642788,W=0.766044))","(0)",False,0,0
66,10002004,PointFixedUnitSpawner_C_UAID_107C61B20389E0C602_1492933112,Monster,10002104,0,True,False,False,False,False,1,1000,0,0,"((X=120398.581020,Y=-107502.891690,Z=274.168358))","((X=0.000000,Y=-0.000000,Z=0.866025,W=0.500000))","(0)",False,0,0
67,10002004,PointFixedUnitSpawner_C_UAID_107C61B20389E2C602_1685348475,Monster,10002104,0,True,False,False,False,False,1,1000,0,0,"((X=122015.415638,Y=-113885.535280,Z=274.168072))","((X=0.000000,Y=-0.000000,Z=0.422618,W=0.906308))","(0)",False,0,0
68,10002009,PointFixedUnitSpawner_C_UAID_107C61B20389E3C602_1121864700,Monster,10002302,0,True,False,False,False,False,1,1000,0,0,"((X=120273.581014,Y=-102720.891680,Z=274.168147))","((X=-0.000000,Y=0.000000,Z=-0.500000,W=0.866025))","(0)",False,0,0
69,10002006,PointFixedUnitSpawner_C_UAID_107C61B20389E2C602_1780730482,Monster,10002106,0,True,False,False,False,False,1,1000,0,0,"((X=126551.581014,Y=-106472.891680,Z=269.420700))","((X=-0.000000,Y=0.000000,Z=-0.906308,W=0.422618))","(0)",False,0,0
70,11102001,PointFixedUnitSpawner_C_UAID_107C61B20389E3C602_1260215712,Monster,11102101,0,True,False,False,False,False,1,1000,0,0,"((X=121831.581014,Y=-102733.891680,Z=274.167449))","((X=0.000000,Y=-0.000000,Z=0.342020,W=0.939693))","(0)",False,0,0
71,10002005,PointFixedUnitSpawner_C_UAID_107C61B20389E0C602_1468882103,Monster,10002105,0,True,False,False,False,False,1,1000,0,0,"((X=124967.581014,Y=-112578.891680,Z=274.167904))","((X=0.000000,Y=-0.000000,Z=0.866025,W=0.500000))","(0)",False,0,0
72,10002009,PointFixedUnitSpawner_C_UAID_107C61B20389E3C602_1117327699,Monster,10002302,0,True,False,False,False,False,1,1000,0,0,"((X=121955.581014,Y=-103934.891680,Z=274.167969))","((X=-0.000000,Y=0.000000,Z=-0.500000,W=0.866025))","(0)",False,0,0
73,11102001,PointFixedUnitSpawner_C_UAID_107C61B20389E3C602_1253616707,Monster,11102101,0,True,False,False,False,False,1,1000,0,0,"((X=116706.581014,Y=-103698.891680,Z=274.167283))","((X=0.000000,Y=-0.000000,Z=0.642788,W=0.766044))","(0)",False,0,0
74,11102001,PointFixedUnitSpawner_C_UAID_107C61B20389E3C602_1264459717,Monster,11102101,0,True,False,False,False,False,1,1000,0,0,"((X=127995.581014,Y=-107307.891680,Z=246.379573))","((X=-0.000000,Y=0.000000,Z=-0.707107,W=0.707107))","(0)",False,0,0
75,10002006,PointFixedUnitSpawner_C_UAID_107C61B20389E2C602_1775194481,Monster,10002106,0,True,False,False,False,False,1,1000,0,0,"((X=120153.581014,Y=-107437.891680,Z=274.167793))","((X=-0.000000,Y=0.000000,Z=-0.906308,W=0.422618))","(0)",False,0,0
76,10002005,PointFixedUnitSpawner_C_UAID_107C61B20389E2C602_1685368476,Monster,10002105,0,True,False,False,False,False,1,1000,0,0,"((X=121656.581020,Y=-113580.891690,Z=274.168244))","((X=0.000000,Y=-0.000000,Z=0.258819,W=0.965926))","(0)",False,0,0
77,10002006,PointFixedUnitSpawner_C_UAID_107C61B20389E2C602_1794417484,Monster,10002106,0,True,False,False,False,False,1,1000,0,0,"((X=124973.581014,Y=-112218.891680,Z=274.167979))","((X=-0.000000,Y=0.000000,Z=-0.906308,W=0.422618))","(0)",False,0,0
78,10002004,PointFixedUnitSpawner_C_UAID_107C61B20389E0C602_1473953108,Monster,10002104,0,True,False,False,False,False,1,1000,0,0,"((X=126609.581020,Y=-106078.891690,Z=257.391751))","((X=-0.000000,Y=0.000000,Z=-0.422618,W=0.906308))","(0)",False,0,0
79,10002005,PointFixedUnitSpawner_C_UAID_107C61B20389E2C602_1699104478,Monster,10002105,0,True,False,False,False,False,1,1000,0,0,"((X=126325.581020,Y=-109098.891690,Z=274.167930))","((X=-0.000000,Y=0.000000,Z=-0.996195,W=0.087156))","(0)",False,0,0
80,11102001,PointFixedUnitSpawner_C_UAID_107C61B20389E3C602_1283395729,Monster,11102101,0,True,False,False,False,False,1,1000,0,0,"((X=128117.581014,Y=-109920.891680,Z=274.179729))","((X=-0.000000,Y=0.000000,Z=-0.707107,W=0.707107))","(0)",False,0,0
81,10002004,PointFixedUnitSpawner_C_UAID_107C61B20389E0C602_1468900104,Monster,10002104,0,True,False,False,False,False,1,1000,0,0,"((X=125272.224614,Y=-112220.057070,Z=274.167954))","((X=0.000000,Y=-0.000000,Z=0.939693,W=0.342020))","(0)",False,0,0
82,10002005,PointFixedUnitSpawner_C_UAID_107C61B20389E0C602_1492905111,Monster,10002105,0,True,False,False,False,False,1,1000,0,0,"((X=119989.581014,Y=-107735.891680,Z=274.167505))","((X=0.000000,Y=-0.000000,Z=0.766044,W=0.642788))","(0)",False,0,0
83,11102001,PointFixedUnitSpawner_C_UAID_107C61B20389E3C602_1283374727,Monster,11102101,0,True,False,False,False,False,1,1000,0,0,"((X=127635.581014,Y=-110136.891680,Z=274.175525))","((X=0.000000,Y=-0.000000,Z=0.342020,W=0.939693))","(0)",False,0,0
84,11102001,PointFixedUnitSpawner_C_UAID_107C61B20389E3C602_1287018732,Monster,11102101,0,True,False,False,False,False,1,1000,0,0,"((X=125555.581014,Y=-110375.891680,Z=274.168889))","((X=-0.000000,Y=0.000000,Z=-0.707107,W=0.707107))","(0)",False,0,0
85,11102001,PointFixedUnitSpawner_C_UAID_107C61B20389E3C602_1253617708,Monster,11102101,0,True,False,False,False,False,1,1000,0,0,"((X=116728.581014,Y=-103203.891680,Z=274.167753))","((X=-0.000000,Y=0.000000,Z=-0.707107,W=0.707107))","(0)",False,0,0
86,11102001,PointFixedUnitSpawner_C_UAID_107C61B20389E3C602_1291550733,Monster,11102101,0,True,False,False,False,False,1,1000,0,0,"((X=123262.581014,Y=-113381.891680,Z=274.168844))","((X=0.000000,Y=-0.000000,Z=0.342020,W=0.939693))","(0)",False,0,0
87,11102001,PointFixedUnitSpawner_C_UAID_107C61B20389E3C602_1264457716,Monster,11102101,0,True,False,False,False,False,1,1000,0,0,"((X=127973.581014,Y=-107802.891680,Z=263.489459))","((X=0.000000,Y=-0.000000,Z=0.642788,W=0.766044))","(0)",False,0,0
88,11102001,PointFixedUnitSpawner_C_UAID_107C61B20389E3C602_1260235714,Monster,11102101,0,True,False,False,False,False,1,1000,0,0,"((X=122313.581014,Y=-102517.891680,Z=274.168066))","((X=-0.000000,Y=0.000000,Z=-0.707107,W=0.707107))","(0)",False,0,0
89,11102001,PointFixedUnitSpawner_C_UAID_107C61B20389E3C602_1272828721,Monster,11102101,0,True,False,False,False,False,1,1000,0,0,"((X=130926.581014,Y=-103355.891680,Z=107.701907))","((X=0.000000,Y=-0.000000,Z=0.342020,W=0.939693))","(0)",False,0,0
90,11102001,PointFixedUnitSpawner_C_UAID_107C61B20389E3C602_1272846722,Monster,11102101,0,True,False,False,False,False,1,1000,0,0,"((X=131386.581014,Y=-103634.891680,Z=110.081126))","((X=0.000000,Y=-0.000000,Z=0.642788,W=0.766044))","(0)",False,0,0
91,10002009,PointFixedUnitSpawner_C_UAID_107C61B20389E3C602_1099557695,Monster,10002302,0,True,False,False,False,False,1,1000,0,0,"((X=129268.310179,Y=-107207.873162,Z=121.852303))","((X=0.000000,Y=-0.000000,Z=0.906308,W=0.422618))","(0)",False,0,0
92,10002004,PointFixedUnitSpawner_C_UAID_107C61B20389E0C602_1582080116,Monster,10002104,0,True,False,False,False,False,1,1000,0,0,"((X=128274.581020,Y=-103886.891690,Z=95.289312))","((X=-0.000000,Y=0.000000,Z=-0.173648,W=0.984808))","(0)",False,0,0
93,11102001,PointFixedUnitSpawner_C_UAID_107C61B20389E3C602_1278741725,Monster,11102101,0,True,False,False,False,False,1,1000,0,0,"((X=129790.581014,Y=-108734.891680,Z=269.878170))","((X=0.000000,Y=-0.000000,Z=0.642788,W=0.766044))","(0)",False,0,0
94,11102001,PointFixedUnitSpawner_C_UAID_107C61B20389E3C602_1272847723,Monster,11102101,0,True,False,False,False,False,1,1000,0,0,"((X=131408.581014,Y=-103139.891680,Z=121.630821))","((X=-0.000000,Y=0.000000,Z=-0.707107,W=0.707107))","(0)",False,0,0
95,10002005,PointFixedUnitSpawner_C_UAID_107C61B20389E0C602_1587185117,Monster,10002105,0,True,False,False,False,False,1,1000,0,0,"((X=131832.876616,Y=-105229.175601,Z=95.288808))","((X=0.000000,Y=-0.000000,Z=0.906308,W=0.422618))","(0)",False,0,0
96,10002009,PointFixedUnitSpawner_C_UAID_107C61B20389E3C602_1109656697,Monster,10002302,0,True,False,False,False,False,1,1000,0,0,"((X=130109.581014,Y=-102649.891680,Z=128.387456))","((X=-0.000000,Y=0.000000,Z=-0.500000,W=0.866025))","(0)",False,0,0
