OID,SpawnerId,Name,ActorCategory,Cid,Interval,bRoaming,bIsMinion,bQuestSpawner,bSpawnOnlySequence,bInstanceSpawner,NumMaxSpawn,SpawnChance,RetrialCnt,LifeTime,Points,Rotations,AIPathCids,bEventDespawn,InitialTimeMin,InitialTimeMax
33,10802003,PointFixedUnitSpawner_C_UAID_107C61B20389B2A802_1307655406,Monster,10802103,0,True,False,False,False,False,1,1000,0,0,"((X=209310.000000,Y=-123270.000000,Z=-1966.498287))","((X=0.000000,Y=-0.000000,Z=0.573576,W=0.819152))","(0)",False,0,0
34,10802003,PointFixedUnitSpawner_C_UAID_107C61B20389B2A802_1291489402,Monster,10802103,0,True,False,False,False,False,1,1000,0,0,"((X=208560.000000,Y=-121970.000000,Z=-1367.776560))","((X=0.000000,Y=-0.000000,Z=0.642788,W=0.766044))","(0)",False,0,0
35,10802001,PointFixedUnitSpawner_C_UAID_107C61B20389B2A802_1312498407,Monster,10802101,0,True,False,False,False,False,1,1000,0,0,"((X=207464.581736,Y=-123029.467639,Z=-1969.726419))","((X=0.000000,Y=-0.000000,Z=0.573576,W=0.819152))","(0)",False,0,0
36,10401001,PointFixedUnitSpawner_C_UAID_107C61B20389B1A802_2093465207,Monster,10401101,0,True,False,False,False,False,1,1000,0,0,"((X=215248.139573,Y=-125452.597669,Z=-1392.358539))","((X=0.000000,Y=-0.000000,Z=0.642788,W=0.766044))","(0)",False,0,0
37,10802003,PointFixedUnitSpawner_C_UAID_107C61B20389B2A802_1312516408,Monster,10802103,0,True,False,False,False,False,1,1000,0,0,"((X=207760.000000,Y=-123150.000000,Z=-1972.720982))","((X=0.000000,Y=-0.000000,Z=0.573576,W=0.819152))","(0)",False,0,0
38,10401004,PointFixedUnitSpawner_C_UAID_107C61B20389B1A802_2079664202,Monster,10401104,0,True,False,False,False,False,1,1000,0,0,"((X=215190.000000,Y=-121780.000000,Z=-1394.656189))","((X=-0.000000,Y=0.000000,Z=-0.707107,W=0.707107))","(0)",False,0,0
39,10401001,PointFixedUnitSpawner_C_UAID_107C61B20389B1A802_2101173209,Monster,10401101,0,True,False,False,False,False,1,1000,0,0,"((X=214613.622112,Y=-124725.697657,Z=-1394.596080))","((X=0.000000,Y=-0.000000,Z=0.422618,W=0.906308))","(0)",False,0,0
40,10802001,PointFixedUnitSpawner_C_UAID_107C61B20389B2A802_1269625397,Monster,10802101,0,True,False,False,False,False,1,1000,0,0,"((X=211218.826828,Y=-121462.224336,Z=-1476.633519))","((X=-0.000000,Y=0.000000,Z=-0.965926,W=0.258819))","(0)",False,0,0
41,10802003,PointFixedUnitSpawner_C_UAID_107C61B20389B2A802_1283480400,Monster,10802103,0,True,False,False,False,False,1,1000,0,0,"((X=209500.000000,Y=-120890.000000,Z=-1394.673376))","((X=-0.000000,Y=0.000000,Z=-0.707107,W=0.707107))","(0)",False,0,0
42,10401004,PointFixedUnitSpawner_C_UAID_107C61B20389B1A802_2085998206,Monster,10401104,0,True,False,False,False,False,1,1000,0,0,"((X=213810.000000,Y=-124500.000000,Z=-1394.594636))","((X=-0.000000,Y=0.000000,Z=-0.258819,W=0.965926))","(0)",False,0,0
43,10401001,PointFixedUnitSpawner_C_UAID_107C61B20389B1A802_2034311196,Monster,10401101,0,True,False,False,False,False,1,1000,0,0,"((X=216620.000000,Y=-125340.000000,Z=-1419.544569))","((X=0.000000,Y=-0.000000,Z=0.965926,W=0.258819))","(0)",False,0,0
44,10802001,PointFixedUnitSpawner_C_UAID_107C61B20389B2A802_1320788409,Monster,10802101,0,True,False,False,False,False,1,1000,0,0,"((X=205234.581736,Y=-122909.467639,Z=-1972.721083))","((X=0.000000,Y=-0.000000,Z=0.573576,W=0.819152))","(0)",False,0,0
45,10802001,PointFixedUnitSpawner_C_UAID_107C61B20389B2A802_1307639405,Monster,10802101,0,True,False,False,False,False,1,1000,0,0,"((X=209014.581736,Y=-123149.467639,Z=-1972.721168))","((X=0.000000,Y=-0.000000,Z=0.573576,W=0.819152))","(0)",False,0,0
46,10401004,PointFixedUnitSpawner_C_UAID_107C61B20389B1A802_2061180200,Monster,10401104,0,True,False,False,False,False,1,1000,0,0,"((X=216670.000000,Y=-122470.000000,Z=-1394.592129))","((X=-0.000000,Y=0.000000,Z=-0.707107,W=0.707107))","(0)",False,0,0
47,10401001,PointFixedUnitSpawner_C_UAID_107C61B20389B1A802_2057327197,Monster,10401101,0,True,False,False,False,False,1,1000,0,0,"((X=217840.000000,Y=-123650.000000,Z=-1373.631667))","((X=0.000000,Y=-0.000000,Z=0.965926,W=0.258819))","(0)",False,0,0
48,10802003,PointFixedUnitSpawner_C_UAID_107C61B20389B2A802_1105643390,Monster,10802103,0,True,False,False,False,False,1,1000,0,0,"((X=211170.000000,Y=-123700.000000,Z=-1801.110100))","((X=0.000000,Y=-0.000000,Z=0.573576,W=0.819152))","(0)",False,0,0
49,10401001,PointFixedUnitSpawner_C_UAID_107C61B20389B1A802_2079647201,Monster,10401101,0,True,False,False,False,False,1,1000,0,0,"((X=215508.826859,Y=-121792.224329,Z=-1394.510990))","((X=-0.000000,Y=0.000000,Z=-0.707107,W=0.707107))","(0)",False,0,0
50,10802001,PointFixedUnitSpawner_C_UAID_107C61B20389B2A802_1299324403,Monster,10802101,0,True,False,False,False,False,1,1000,0,0,"((X=209794.581736,Y=-122009.467639,Z=-1392.984451))","((X=0.000000,Y=-0.000000,Z=0.573576,W=0.819152))","(0)",False,0,0
51,10802003,PointFixedUnitSpawner_C_UAID_107C61B20389B2A802_1269639398,Monster,10802103,0,True,False,False,False,False,1,1000,0,0,"((X=211070.000000,Y=-121180.000000,Z=-1444.244024))","((X=-0.000000,Y=0.000000,Z=-0.965926,W=0.258819))","(0)",False,0,0
52,10401001,PointFixedUnitSpawner_C_UAID_107C61B20389B1A802_2061162199,Monster,10401101,0,True,False,False,False,False,1,1000,0,0,"((X=216988.826859,Y=-122482.224329,Z=-1394.570266))","((X=-0.000000,Y=0.000000,Z=-0.707107,W=0.707107))","(0)",False,0,0
53,10802003,PointFixedUnitSpawner_C_UAID_107C61B20389B2A802_1323788412,Monster,10802103,0,True,False,False,False,False,1,1000,0,0,"((X=206140.000000,Y=-122200.000000,Z=-1972.720909))","((X=0.000000,Y=-0.000000,Z=0.573576,W=0.819152))","(0)",False,0,0
54,10802005,PointFixedUnitSpawner_C_UAID_107C61B20389B2A802_1165502392,Monster,10802301,0,True,False,False,False,False,1,1000,0,0,"((X=207490.000000,Y=-123340.000000,Z=-1986.443658))","((X=-0.000000,Y=0.000000,Z=-0.258819,W=0.965926))","(0)",False,0,0
55,10401004,PointFixedUnitSpawner_C_UAID_107C61B20389B1A802_2127979212,Monster,10401104,0,True,False,False,False,False,1,1000,0,0,"((X=216270.000000,Y=-123430.000000,Z=-1394.595245))","((X=-0.000000,Y=0.000000,Z=-0.819152,W=0.573576))","(0)",False,0,0
56,10802003,PointFixedUnitSpawner_C_UAID_107C61B20389B2A802_1320803410,Monster,10802103,0,True,False,False,False,False,1,1000,0,0,"((X=205530.000000,Y=-123030.000000,Z=-1972.720966))","((X=0.000000,Y=-0.000000,Z=0.573576,W=0.819152))","(0)",False,0,0
57,10401001,PointFixedUnitSpawner_C_UAID_107C61B20389B1A802_2083279203,Monster,10401101,0,True,False,False,False,False,1,1000,0,0,"((X=214978.826859,Y=-123152.224329,Z=-1394.973532))","((X=-0.000000,Y=0.000000,Z=-0.707107,W=0.707107))","(0)",False,0,0
58,10802001,PointFixedUnitSpawner_C_UAID_107C61B20389B2A802_1291475401,Monster,10802101,0,True,False,False,False,False,1,1000,0,0,"((X=208248.139579,Y=-121902.597639,Z=-1375.611001))","((X=0.000000,Y=-0.000000,Z=0.642788,W=0.766044))","(0)",False,0,0
59,10802005,PointFixedUnitSpawner_C_UAID_107C61B20389B2A802_1152128391,Monster,10802301,0,True,False,False,False,False,1,1000,0,0,"((X=210800.000000,Y=-124000.000000,Z=-1884.414898))","((X=-0.000000,Y=0.000000,Z=-0.258819,W=0.965926))","(0)",False,0,0
60,10401004,PointFixedUnitSpawner_C_UAID_107C61B20389B1A802_2057344198,Monster,10401104,0,True,False,False,False,False,1,1000,0,0,"((X=218010.000000,Y=-123380.000000,Z=-1379.081182))","((X=0.000000,Y=-0.000000,Z=0.965926,W=0.258819))","(0)",False,0,0
61,10102003,PointFixedUnitSpawner_C_UAID_107C61B20389ADA802_1499957504,Monster,10102103,0,True,False,False,False,False,1,1000,0,0,"((X=230530.000000,Y=-131000.000000,Z=2199.112968))","((X=0.000000,Y=-0.000000,Z=0.000000,W=1.000000))","(0)",False,0,0
62,10102003,PointFixedUnitSpawner_C_UAID_107C61B20389ADA802_1499958505,Monster,10102103,0,True,False,False,False,False,1,1000,0,0,"((X=230220.000000,Y=-130350.000000,Z=2199.112249))","((X=0.000000,Y=-0.000000,Z=0.000000,W=1.000000))","(0)",False,0,0
63,10102003,PointFixedUnitSpawner_C_UAID_107C61B20389ADA802_1505644511,Monster,10102103,0,True,False,False,False,False,1,1000,0,0,"((X=228320.000000,Y=-128670.000000,Z=2199.218797))","((X=0.000000,Y=-0.000000,Z=0.000000,W=1.000000))","(0)",False,0,0
64,10102003,PointFixedUnitSpawner_C_UAID_107C61B20389ADA802_1505642510,Monster,10102103,0,True,False,False,False,False,1,1000,0,0,"((X=228630.000000,Y=-129320.000000,Z=2199.112641))","((X=0.000000,Y=-0.000000,Z=0.000000,W=1.000000))","(0)",False,0,0
65,10102009,PointFixedUnitSpawner_C_UAID_107C61B20389ADA802_1505625509,Monster,10102303,0,True,False,False,False,False,1,1000,0,0,"((X=227920.000000,Y=-129220.000000,Z=2199.218647))","((X=0.000000,Y=-0.000000,Z=0.000000,W=1.000000))","(0)",False,0,0
66,10102009,PointFixedUnitSpawner_C_UAID_107C61B20389ADA802_1502138506,Monster,10102303,0,True,False,False,False,False,1,1000,0,0,"((X=230140.000000,Y=-128370.000000,Z=2199.112487))","((X=0.000000,Y=-0.000000,Z=0.000000,W=1.000000))","(0)",False,0,0
67,10102009,PointFixedUnitSpawner_C_UAID_107C61B20389ADA802_1499943503,Monster,10102303,0,True,False,False,False,False,1,1000,0,0,"((X=229820.000000,Y=-130900.000000,Z=2199.112510))","((X=0.000000,Y=-0.000000,Z=0.000000,W=1.000000))","(0)",False,0,0
68,10102003,PointFixedUnitSpawner_C_UAID_107C61B20389ADA802_1502158508,Monster,10102103,0,True,False,False,False,False,1,1000,0,0,"((X=230540.000000,Y=-127820.000000,Z=2199.112218))","((X=0.000000,Y=-0.000000,Z=0.000000,W=1.000000))","(0)",False,0,0
69,10102003,PointFixedUnitSpawner_C_UAID_107C61B203898AA802_1734741185,Monster,10102103,0,True,False,False,False,False,1,1000,0,0,"((X=230160.000000,Y=-124570.000000,Z=1589.795844))","((X=0.000000,Y=-0.000000,Z=0.000000,W=1.000000))","(0)",False,0,0
70,10102003,PointFixedUnitSpawner_C_UAID_107C61B203898AA802_1741597186,Monster,10102103,0,True,False,False,False,False,1,1000,0,0,"((X=228670.000000,Y=-125830.000000,Z=2199.696621))","((X=0.000000,Y=-0.000000,Z=0.000000,W=1.000000))","(0)",False,0,0
71,10102003,PointFixedUnitSpawner_C_UAID_107C61B203898AA802_1777755188,Monster,10102103,0,True,False,False,False,False,1,1000,0,0,"((X=229210.000000,Y=-126240.000000,Z=2193.133742))","((X=0.000000,Y=-0.000000,Z=0.000000,W=1.000000))","(0)",False,0,0
72,10102003,PointFixedUnitSpawner_C_UAID_107C61B203898AA802_1721666182,Monster,10102103,0,True,False,False,False,False,1,1000,0,0,"((X=230450.000000,Y=-122590.000000,Z=1589.795624))","((X=0.000000,Y=-0.000000,Z=0.000000,W=1.000000))","(0)",False,0,0
73,10401002,PointFixedUnitSpawner_C_UAID_107C61B20389AEA802_1259472764,Monster,10401102,0,True,False,False,False,False,1,1000,0,0,"((X=228570.211625,Y=-105788.118378,Z=555.019712))","((X=-0.000000,Y=0.000000,Z=-0.642788,W=0.766044))","(0)",False,0,0
74,10401003,PointFixedUnitSpawner_C_UAID_107C61B20389AEA802_1300754782,Monster,10401103,0,True,False,False,False,False,1,1000,0,0,"((X=226248.384067,Y=-104193.143944,Z=402.162216))","((X=-0.000000,Y=0.000000,Z=-0.819152,W=0.573576))","(0)",False,0,0
75,10401003,PointFixedUnitSpawner_C_UAID_107C61B20389AEA802_1183921750,Monster,10401103,0,True,False,False,False,False,1,1000,0,0,"((X=225522.659642,Y=-110361.902391,Z=400.284442))","((X=-0.000000,Y=0.000000,Z=-0.642788,W=0.766044))","(0)",False,0,0
76,10401002,PointFixedUnitSpawner_C_UAID_107C61B20389AEA802_1209697756,Monster,10401102,0,True,False,False,False,False,1,1000,0,0,"((X=229001.881634,Y=-109390.211623,Z=399.910215))","((X=-0.000000,Y=0.000000,Z=-0.996195,W=0.087156))","(0)",False,0,0
77,10401001,PointFixedUnitSpawner_C_UAID_107C61B20389AEA802_1209715757,Monster,10401101,0,True,False,False,False,False,1,1000,0,0,"((X=228750.422183,Y=-109749.332974,Z=399.910237))","((X=-0.000000,Y=0.000000,Z=-0.996195,W=0.087156))","(0)",False,0,0
78,10401002,PointFixedUnitSpawner_C_UAID_107C61B20389AEA802_1183900748,Monster,10401102,0,True,False,False,False,False,1,1000,0,0,"((X=225570.211625,Y=-109998.118378,Z=401.405868))","((X=-0.000000,Y=0.000000,Z=-0.642788,W=0.766044))","(0)",False,0,0
79,10401004,PointFixedUnitSpawner_C_UAID_107C61B20389AEA802_1275988771,Monster,10401104,0,True,False,False,False,False,1,1000,0,0,"((X=222730.000000,Y=-104410.000000,Z=399.209134))","((X=-0.000000,Y=0.000000,Z=-0.642788,W=0.766044))","(0)",False,0,0
80,10401001,PointFixedUnitSpawner_C_UAID_107C61B20389AEA802_1259488765,Monster,10401101,0,True,False,False,False,False,1,1000,0,0,"((X=228929.332970,Y=-106039.577838,Z=662.028294))","((X=-0.000000,Y=0.000000,Z=-0.642788,W=0.766044))","(0)",False,0,0
81,10401004,PointFixedUnitSpawner_C_UAID_107C61B20389AEA802_1172323747,Monster,10401104,0,True,False,False,False,False,1,1000,0,0,"((X=226920.000000,Y=-111150.000000,Z=399.191681))","((X=-0.000000,Y=0.000000,Z=-0.642788,W=0.766044))","(0)",False,0,0
82,10401001,PointFixedUnitSpawner_C_UAID_107C61B20389AEA802_1275986769,Monster,10401101,0,True,False,False,False,False,1,1000,0,0,"((X=223669.332970,Y=-104409.577838,Z=399.980057))","((X=-0.000000,Y=0.000000,Z=-0.642788,W=0.766044))","(0)",False,0,0
83,10401004,PointFixedUnitSpawner_C_UAID_107C61B20389AEA802_1281541775,Monster,10401104,0,True,False,False,False,False,1,1000,0,0,"((X=224120.000000,Y=-102410.000000,Z=714.104533))","((X=0.000000,Y=-0.000000,Z=0.087156,W=0.996195))","(0)",False,0,0
84,10401002,PointFixedUnitSpawner_C_UAID_107C61B20389AEA802_1275968768,Monster,10401102,0,True,False,False,False,False,1,1000,0,0,"((X=223330.211625,Y=-104088.118378,Z=399.980054))","((X=-0.000000,Y=0.000000,Z=-0.642788,W=0.766044))","(0)",False,0,0
85,10401001,PointFixedUnitSpawner_C_UAID_107C61B20389AEA802_1249199761,Monster,10401101,0,True,False,False,False,False,1,1000,0,0,"((X=228116.735776,Y=-107369.204687,Z=399.980064))","((X=-0.000000,Y=0.000000,Z=-0.819152,W=0.573576))","(0)",False,0,0
86,10401003,PointFixedUnitSpawner_C_UAID_107C61B20389AEA802_1249201762,Monster,10401103,0,True,False,False,False,False,1,1000,0,0,"((X=227708.384066,Y=-107263.143943,Z=400.328852))","((X=-0.000000,Y=0.000000,Z=-0.819152,W=0.573576))","(0)",False,0,0
87,10401004,PointFixedUnitSpawner_C_UAID_107C61B20389AEA802_1190377755,Monster,10401104,0,True,False,False,False,False,1,1000,0,0,"((X=226410.000000,Y=-108700.000000,Z=399.980061))","((X=-0.000000,Y=0.000000,Z=-0.819152,W=0.573576))","(0)",False,0,0
88,10401003,PointFixedUnitSpawner_C_UAID_107C61B20389AEA802_1275988770,Monster,10401103,0,True,False,False,False,False,1,1000,0,0,"((X=223262.659643,Y=-104521.902391,Z=398.856086))","((X=-0.000000,Y=0.000000,Z=-0.642788,W=0.766044))","(0)",False,0,0
89,10401002,PointFixedUnitSpawner_C_UAID_107C61B20389AEA802_1190359752,Monster,10401102,0,True,False,False,False,False,1,1000,0,0,"((X=226911.457295,Y=-108871.873736,Z=399.980052))","((X=-0.000000,Y=0.000000,Z=-0.819152,W=0.573576))","(0)",False,0,0
90,10401003,PointFixedUnitSpawner_C_UAID_107C61B20389AEA802_1190376754,Monster,10401103,0,True,False,False,False,False,1,1000,0,0,"((X=226688.384066,Y=-109163.143943,Z=399.980072))","((X=-0.000000,Y=0.000000,Z=-0.819152,W=0.573576))","(0)",False,0,0
91,10401003,PointFixedUnitSpawner_C_UAID_107C61B20389AEA802_1259489766,Monster,10401103,0,True,False,False,False,False,1,1000,0,0,"((X=228522.659643,Y=-106151.902391,Z=573.975440))","((X=-0.000000,Y=0.000000,Z=-0.642788,W=0.766044))","(0)",False,0,0
92,10401002,PointFixedUnitSpawner_C_UAID_107C61B20389AEA802_1300737780,Monster,10401102,0,True,False,False,False,False,1,1000,0,0,"((X=226471.457294,Y=-103901.873736,Z=399.980059))","((X=-0.000000,Y=0.000000,Z=-0.819152,W=0.573576))","(0)",False,0,0
93,10401002,PointFixedUnitSpawner_C_UAID_107C61B20389AEA802_1172303744,Monster,10401102,0,True,False,False,False,False,1,1000,0,0,"((X=227440.211625,Y=-111048.118378,Z=399.980068))","((X=-0.000000,Y=0.000000,Z=-0.642788,W=0.766044))","(0)",False,0,0
94,10401004,PointFixedUnitSpawner_C_UAID_107C61B20389ADA802_2068249543,Monster,10401104,0,True,False,False,False,False,1,1000,0,0,"((X=230540.000000,Y=-111820.000000,Z=399.910225))","((X=-0.000000,Y=0.000000,Z=-0.642788,W=0.766044))","(0)",False,0,0
95,10401001,PointFixedUnitSpawner_C_UAID_107C61B20389AEA802_1300752781,Monster,10401101,0,True,False,False,False,False,1,1000,0,0,"((X=226656.735776,Y=-104299.204686,Z=427.186811))","((X=-0.000000,Y=0.000000,Z=-0.819152,W=0.573576))","(0)",False,0,0
