OID,SpawnerId,Name,ActorCategory,Cid,Interval,bRoaming,bIsMinion,bQuestSpawner,bSpawnOnlySequence,bInstanceSpawner,NumMaxSpawn,SpawnChance,RetrialCnt,LifeTime,Points,Rotations,AIPathCids,bEventDespawn,InitialTimeMin,InitialTimeMax
14,10702006,PointFixedUnitSpawner_C_UAID_107C61B20570A7AA02_1351600870,Monster,10702310,0,False,False,False,False,True,1,1000,0,0,"((X=-428964.239146,Y=421465.939799,Z=-134.942245))","((X=-0.000000,Y=0.000000,Z=-0.129444,W=0.991587))","(0)",False,0,0
15,10702006,PointFixedUnitSpawner_C_UAID_107C61B20570A7AA02_1356233871,Monster,10702310,0,False,False,False,False,True,1,1000,0,0,"((X=-427953.030952,Y=422193.740955,Z=-134.942245))","((X=-0.000000,Y=0.000000,Z=-0.626777,W=0.779199))","(0)",False,0,0
16,10702005,PointFixedUnitSpawner_C_UAID_107C61B2057050AA02_1222340547,Monster,10702309,0,False,False,False,False,True,1,1000,0,0,"((X=-425839.126985,Y=418849.651533,Z=-134.942245))","((X=-0.000000,Y=0.000000,Z=-0.362892,W=0.931831))","(90606)",False,0,0
17,10702005,PointFixedUnitSpawner_C_UAID_107C61B20570A7AA02_1209932866,Monster,10702309,0,False,False,False,False,True,1,1000,0,0,"((X=-429109.645211,Y=421675.098240,Z=-134.942245))","((X=0.000000,Y=-0.000000,Z=0.062517,W=0.998044))","(90610)",False,0,0
18,10402021,PointFixedUnitSpawner_C_UAID_107C61B205703EA602_1516544005,Monster,10402321,0,True,False,False,False,True,0,1000,0,0,"((X=-434610.657405,Y=421578.067849,Z=-199.146406))","((X=-0.000000,Y=0.000000,Z=-0.527610,W=0.849486))","(0)",False,0,0
19,10702008,PointFixedUnitSpawner_C_UAID_107C61B20570A7AA02_1533378873,Monster,10702504,0,False,False,False,False,True,1,1000,0,0,"((X=-428090.305876,Y=426608.628392,Z=-588.386801))","((X=-0.000000,Y=0.000000,Z=-0.203356,W=0.979105))","(0)",False,0,0
20,90002002,PointFixedUnitSpawner_C_UAID_107C61B20570F0AA02_2012876708,Monster,90002903,0,False,False,False,False,True,0,1000,0,0,"((X=-432410.330250,Y=430822.553536,Z=-588.386801))","((X=-0.000000,Y=0.000000,Z=-0.003828,W=0.999993))","(0)",False,0,0
21,10702008,PointFixedUnitSpawner_C_UAID_107C61B20570A7AA02_1554601874,Monster,10702504,0,False,False,False,False,True,1,1000,0,0,"((X=-427623.381099,Y=426958.962673,Z=-588.386801))","((X=-0.000000,Y=0.000000,Z=-0.662074,W=0.749438))","(0)",False,0,0
22,90002003,PointFixedUnitSpawner_C_UAID_107C61B20570F0AA02_2072063709,Monster,90002904,0,False,False,False,False,True,0,1000,0,0,"((X=-432291.711537,Y=430822.553536,Z=-588.386802))","((X=-0.000000,Y=0.000000,Z=-0.003828,W=0.999993))","(0)",False,0,0
23,10702014,PointFixedUnitSpawner_C_UAID_107C61B20570A7AA02_1476556872,Monster,10702805,0,False,False,False,False,True,1,1000,0,0,"((X=-427940.714212,Y=426889.685676,Z=-588.386801))","((X=-0.000000,Y=0.000000,Z=-0.423191,W=0.906040))","(0)",False,0,0
24,10102005,PointFixedUnitSpawner_C_UAID_107C61B205703EA602_1094146992,Monster,10102105,0,True,False,False,False,True,1,1000,0,0,"((X=-444304.153089,Y=414872.767894,Z=287.606499))","((X=0.000000,Y=-0.000000,Z=0.000000,W=1.000000))","(90602)",False,0,0
25,10402027,PointFixedUnitSpawner_C_UAID_107C61B2057085C702_1129784050,Monster,10402327,0,True,False,False,False,True,0,1000,0,0,"((X=-443253.696737,Y=418791.953803,Z=286.741400))","((X=0.000000,Y=-0.000000,Z=0.000000,W=1.000000))","(0)",False,0,0
26,10102013,PointFixedUnitSpawner_C_UAID_107C61B205703EA602_1198475995,Monster,10102308,0,True,False,False,False,True,1,1000,0,0,"((X=-441582.072287,Y=418722.590641,Z=286.741400))","((X=0.000000,Y=-0.000000,Z=0.000000,W=1.000000))","(0)",False,0,0
27,10402027,PointFixedUnitSpawner_C_UAID_107C61B2057085C702_1145970051,Monster,10402327,0,True,False,False,False,True,0,1000,0,0,"((X=-442053.696737,Y=418791.953803,Z=286.741400))","((X=0.000000,Y=-0.000000,Z=0.000000,W=1.000000))","(0)",False,0,0
28,10102013,PointFixedUnitSpawner_C_UAID_107C61B205703EA602_1151207993,Monster,10102308,0,True,False,False,False,True,1,1000,0,0,"((X=-442873.696737,Y=418791.953803,Z=286.741400))","((X=0.000000,Y=-0.000000,Z=0.000000,W=1.000000))","(0)",False,0,0
29,10102012,PointFixedUnitSpawner_C_UAID_107C61B205703EA602_1244519997,Monster,10102307,0,True,False,False,False,True,1,1000,0,0,"((X=-442430.573048,Y=418445.845712,Z=286.741400))","((X=0.000000,Y=-0.000000,Z=0.859729,W=0.510751))","(90604)",False,0,0
30,10102012,PointFixedUnitSpawner_C_UAID_107C61B205703EA602_1263620998,Monster,10102307,0,True,False,False,False,True,1,1000,0,0,"((X=-441506.251026,Y=419510.482306,Z=286.741400))","((X=0.000000,Y=-0.000000,Z=0.859729,W=0.510751))","(90605)",False,0,0
31,10102005,PointFixedUnitSpawner_C_UAID_107C61B205703EA602_1084751991,Monster,10102105,0,True,False,False,False,True,1,1000,0,0,"((X=-443654.764209,Y=415184.429845,Z=287.606499))","((X=0.000000,Y=-0.000000,Z=0.000000,W=1.000000))","(90601)",False,0,0
32,10102013,PointFixedUnitSpawner_C_UAID_107C61B205703EA602_1273175999,Monster,10102308,0,True,False,False,False,True,1,1000,0,0,"((X=-442240.180088,Y=419375.818491,Z=286.741400))","((X=0.000000,Y=-0.000000,Z=0.000000,W=1.000000))","(0)",False,0,0
33,10402027,PointFixedUnitSpawner_C_UAID_107C61B205706AA802_2056884752,Monster,10402327,0,True,False,False,False,True,0,1000,0,0,"((X=-430957.155826,Y=417078.165749,Z=280.268402))","((X=-0.000000,Y=0.000000,Z=-0.709957,W=0.704245))","(0)",False,0,0
34,10702003,PointFixedUnitSpawner_C_UAID_107C61B20570B0A902_1497340899,Monster,10702307,0,True,False,False,False,True,0,1000,0,0,"((X=-429089.658669,Y=415780.174968,Z=282.438107))","((X=0.000000,Y=-0.000000,Z=0.997673,W=0.068175))","(0)",False,0,0
35,10402025,PointFixedUnitSpawner_C_UAID_107C61B2057040A602_1839157381,Monster,10402325,0,True,False,False,False,True,0,1000,0,0,"((X=-431882.726650,Y=418151.503879,Z=282.438107))","((X=-0.000000,Y=0.000000,Z=-0.709957,W=0.704245))","(0)",False,0,0
36,10402022,PointFixedUnitSpawner_C_UAID_107C61B205703FA602_1094340189,Monster,10402322,0,True,False,False,False,True,0,1000,0,0,"((X=-430817.468750,Y=418019.562500,Z=287.485504))","((X=-0.000000,Y=0.000000,Z=-0.907902,W=0.419183))","(0)",False,0,0
37,10702013,PointFixedUnitSpawner_C_UAID_107C61B20570F8A902_1534071917,Monster,10702804,0,True,False,False,False,True,0,1000,0,0,"((X=-427392.046242,Y=415892.715507,Z=286.290037))","((X=0.000000,Y=-0.000000,Z=0.991619,W=0.129196))","(0)",False,0,0
38,10402023,PointFixedUnitSpawner_C_UAID_107C61B205703FA602_1356248194,Monster,10402323,0,True,False,False,False,True,0,1000,0,0,"((X=-431619.187500,Y=418582.781250,Z=290.433044))","((X=-0.000000,Y=0.000000,Z=-0.709957,W=0.704245))","(0)",False,0,0
39,10402031,PointFixedUnitSpawner_C_UAID_107C61B20570B0A902_1626581905,Monster,10402331,0,True,False,False,False,True,0,1000,0,0,"((X=-427933.811580,Y=415800.978994,Z=286.290037))","((X=0.000000,Y=-0.000000,Z=0.997673,W=0.068175))","(0)",False,0,0
40,10402025,PointFixedUnitSpawner_C_UAID_107C61B2057040A602_1850686382,Monster,10402325,0,True,False,False,False,True,0,1000,0,0,"((X=-431373.299077,Y=418491.281853,Z=282.438107))","((X=-0.000000,Y=0.000000,Z=-0.709957,W=0.704245))","(0)",False,0,0
41,10402022,PointFixedUnitSpawner_C_UAID_107C61B205703FA602_1152604192,Monster,10402322,0,True,False,False,False,True,0,1000,0,0,"((X=-431424.156250,Y=416943.500000,Z=280.268402))","((X=0.000000,Y=-0.000000,Z=0.832700,W=0.553724))","(0)",False,0,0
42,10402029,PointFixedUnitSpawner_C_UAID_107C61B20570B0A902_1404626898,Monster,10402329,0,True,False,False,True,True,1,1000,0,0,"((X=-428392.548937,Y=415502.099516,Z=282.438107))","((X=0.000000,Y=-0.000000,Z=0.997673,W=0.068175))","(0)",False,0,0
43,10402022,PointFixedUnitSpawner_C_UAID_107C61B205703FA602_1128041191,Monster,10402322,0,True,False,False,False,True,0,1000,0,0,"((X=-431451.597899,Y=417210.415905,Z=280.268402))","((X=0.000000,Y=-0.000000,Z=0.643086,W=0.765794))","(0)",False,0,0
44,10402024,PointFixedUnitSpawner_C_UAID_107C61B2057040A602_1753637377,Monster,10402324,0,True,False,False,False,True,0,1000,0,0,"((X=-431319.089590,Y=416916.520364,Z=282.438107))","((X=-0.000000,Y=0.000000,Z=-0.709957,W=0.704245))","(0)",False,0,0
45,10402029,PointFixedUnitSpawner_C_UAID_107C61B20570AFA902_1988828068,Monster,10402329,0,True,False,False,True,True,1,1000,0,0,"((X=-428245.667939,Y=416773.013896,Z=282.438107))","((X=-0.000000,Y=0.000000,Z=-0.932020,W=0.362406))","(0)",False,0,0
46,10402033,PointFixedUnitSpawner_C_UAID_107C61B20570F8A902_1681656922,Monster,10402333,0,True,False,False,False,True,0,1000,0,0,"((X=-431933.065718,Y=417383.658697,Z=280.268402))","((X=-0.000000,Y=0.000000,Z=-0.709957,W=0.704245))","(0)",False,0,0
47,10402023,PointFixedUnitSpawner_C_UAID_107C61B205703FA602_1389941199,Monster,10402323,0,True,False,False,False,True,0,1000,0,0,"((X=-430456.856945,Y=417420.013949,Z=271.289764))","((X=-0.000000,Y=0.000000,Z=-0.709957,W=0.704245))","(0)",False,0,0
48,10402026,PointFixedUnitSpawner_C_UAID_107C61B2057040A602_1866978385,Monster,10402326,0,True,False,False,False,True,0,1000,0,0,"((X=-430513.347420,Y=417876.194760,Z=282.438107))","((X=-0.000000,Y=0.000000,Z=-0.709957,W=0.704245))","(0)",False,0,0
49,10702009,PointFixedUnitSpawner_C_UAID_107C61B20570F8A902_1588968919,Monster,10702505,0,True,False,False,False,True,0,1000,0,0,"((X=-427500.456541,Y=416042.708258,Z=286.290037))","((X=0.000000,Y=-0.000000,Z=0.991619,W=0.129196))","(0)",False,0,0
50,10402035,PointFixedUnitSpawner_C_UAID_107C61B20570F8A902_1608164920,Monster,10402335,0,True,False,False,False,True,0,1000,0,0,"((X=-427756.831583,Y=415361.921045,Z=286.290037))","((X=0.000000,Y=-0.000000,Z=0.991619,W=0.129196))","(0)",False,0,0
51,10402032,PointFixedUnitSpawner_C_UAID_107C61B20570B0A902_1657496906,Monster,10402332,0,True,False,False,False,True,0,1000,0,0,"((X=-428948.271883,Y=416453.412521,Z=286.125358))","((X=0.000000,Y=-0.000000,Z=0.997673,W=0.068175))","(0)",False,0,0
52,10702004,PointFixedUnitSpawner_C_UAID_107C61B20570AFA902_1951496067,Monster,10702308,0,True,False,False,True,True,1,1000,0,0,"((X=-428230.513793,Y=416559.064089,Z=282.438107))","((X=-0.000000,Y=0.000000,Z=-0.932020,W=0.362406))","(0)",False,0,0
53,10402035,PointFixedUnitSpawner_C_UAID_107C61B20570F8A902_1628821921,Monster,10402335,0,True,False,False,False,True,0,1000,0,0,"((X=-427831.304338,Y=416635.520645,Z=286.290037))","((X=-0.000000,Y=0.000000,Z=-0.769350,W=0.638828))","(0)",False,0,0
54,10402023,PointFixedUnitSpawner_C_UAID_107C61B205703FA602_1387078198,Monster,10402323,0,True,False,False,False,True,0,1000,0,0,"((X=-430693.675999,Y=417248.007505,Z=271.289764))","((X=-0.000000,Y=0.000000,Z=-0.709957,W=0.704245))","(0)",False,0,0
55,10402026,PointFixedUnitSpawner_C_UAID_107C61B2057040A602_1862314384,Monster,10402326,0,True,False,False,False,True,0,1000,0,0,"((X=-430959.681864,Y=416965.011609,Z=282.438107))","((X=-0.000000,Y=0.000000,Z=-0.709957,W=0.704245))","(0)",False,0,0
56,10402023,PointFixedUnitSpawner_C_UAID_107C61B205703FA602_1365280195,Monster,10402323,0,True,False,False,False,True,0,1000,0,0,"((X=-431671.437500,Y=418186.406250,Z=275.308807))","((X=-0.000000,Y=0.000000,Z=-0.709957,W=0.704245))","(0)",False,0,0
57,10702004,PointFixedUnitSpawner_C_UAID_107C61B20570B0A902_1404619896,Monster,10702308,0,True,False,False,True,True,1,1000,0,0,"((X=-428337.734163,Y=415230.113851,Z=282.438107))","((X=0.000000,Y=-0.000000,Z=0.997673,W=0.068175))","(0)",False,0,0
58,10402030,PointFixedUnitSpawner_C_UAID_107C61B20570B0A902_1577120903,Monster,10402330,0,True,False,False,False,True,0,1000,0,0,"((X=-427493.082955,Y=416192.854886,Z=282.438107))","((X=0.000000,Y=-0.000000,Z=0.997673,W=0.068175))","(0)",False,0,0
59,10402042,PointFixedUnitSpawner_C_UAID_107C61B205703FA602_1460954200,Monster,10402704,0,True,False,False,False,True,0,1000,0,0,"((X=-430693.721518,Y=417328.554745,Z=282.438107))","((X=0.000000,Y=-0.000000,Z=0.884817,W=0.465938))","(0)",False,0,0
60,10402030,PointFixedUnitSpawner_C_UAID_107C61B20570B5A902_1377151124,Monster,10402330,0,True,False,False,False,True,0,1000,0,0,"((X=-428764.928332,Y=415749.068397,Z=282.438107))","((X=0.000000,Y=-0.000000,Z=0.997673,W=0.068175))","(0)",False,0,0
61,10402034,PointFixedUnitSpawner_C_UAID_107C61B20570F8A902_1697828923,Monster,10402334,0,True,False,False,False,True,0,1000,0,0,"((X=-430901.154638,Y=418322.192329,Z=280.268402))","((X=-0.000000,Y=0.000000,Z=-0.709957,W=0.704245))","(0)",False,0,0
62,10402022,PointFixedUnitSpawner_C_UAID_107C61B205703FA602_1112504190,Monster,10402322,0,True,False,False,False,True,0,1000,0,0,"((X=-430460.843750,Y=417827.500000,Z=255.781448))","((X=-0.000000,Y=0.000000,Z=-0.997002,W=0.077378))","(0)",False,0,0
63,10702007,PointFixedUnitSpawner_C_UAID_107C61B20570F8A902_1570182918,Monster,10702503,0,True,False,False,False,True,0,1000,0,0,"((X=-427568.334403,Y=415786.638404,Z=286.290037))","((X=0.000000,Y=-0.000000,Z=0.991619,W=0.129196))","(0)",False,0,0
64,90102001,UnitRandomSpawner_C_UAID_107C61B205703CAC02_1672977373,Monster,90102101,0,True,False,False,False,True,1,1000,0,0,"((X=-427995.889981,Y=426082.731661,Z=-569.059433),(X=-427001.701277,Y=426730.688034,Z=-569.059433),(X=-427968.965334,Y=427331.671232,Z=-569.059433))","((X=0.000000,Y=-0.000000,Z=0.000000,W=1.000000),(X=0.000000,Y=-0.000000,Z=0.000000,W=1.000000),(X=0.000000,Y=-0.000000,Z=0.000000,W=1.000000))","(0,0,0)",False,0,0
65,599,BP_SpawnDoodad_902028_C_UAID_107C61B205703BA702_1452457490,Doodad,902028,0,False,False,False,False,False,1,1000,0,0,"((X=-441405.481598,Y=419633.005715,Z=282.733158))","((X=0.000000,Y=-0.000000,Z=0.000000,W=1.000000))",,False,0,0
66,139,BP_SpawnDoodad_902046_C_UAID_107C61B20570EFAB02_1496736155,Doodad,902046,0,False,False,False,False,True,1,1000,0,0,"((X=-440685.868695,Y=419761.964673,Z=260.496563))","((X=0.000000,Y=-0.000000,Z=0.115941,W=0.993256))",,False,0,0
67,38,BP_SpawnDoodad_902031_C_UAID_107C61B2057062A902_1576215515,Doodad,902031,0,False,False,False,False,True,1,1000,0,0,"((X=-435570.310473,Y=422016.475265,Z=-208.031629))","((X=0.000000,Y=-0.000000,Z=0.000000,W=1.000000))",,False,0,0
68,118,BP_SpawnDoodad_902050_C_UAID_107C61B2057079B202_1611687470,Doodad,902050,0,False,False,False,False,True,1,1000,0,0,"((X=-443669.758437,Y=415931.403101,Z=277.703807))","((X=0.000000,Y=-0.000000,Z=0.484955,W=0.874539))",,False,0,0
69,154,BP_SpawnDoodad_902042_C_UAID_107C61B2057091AB02_1856064055,Doodad,902042,0,False,False,False,False,True,1,1000,0,0,"((X=-436745.502649,Y=421139.978138,Z=-176.763235))","((X=0.000000,Y=-0.000000,Z=0.000000,W=1.000000))",,False,0,0
70,602,BP_SpawnDoodad_902027_C_UAID_107C61B205703BA702_1471483492,Doodad,902027,0,False,False,False,False,False,1,1000,0,0,"((X=-443652.702190,Y=415219.192176,Z=293.259370))","((X=0.000000,Y=-0.000000,Z=0.000000,W=1.000000))",,False,0,0
71,596,BP_SpawnDoodad_902029_C_UAID_107C61B205703BA702_1427832488,Doodad,902029,0,False,False,False,False,False,1,1000,0,0,"((X=-435383.708961,Y=421891.187531,Z=-207.495109))","((X=0.000000,Y=-0.000000,Z=0.000000,W=1.000000))",,False,0,0
72,141,BP_SpawnDoodad_902047_C_UAID_107C61B20570EFAB02_1574234157,Doodad,902047,0,False,False,False,False,True,1,1000,0,0,"((X=-426252.579259,Y=415841.442197,Z=254.094346))","((X=-0.000000,Y=0.000000,Z=-0.222805,W=0.974863))",,False,0,0
73,146,BP_SpawnDoodad_902040_C_UAID_107C61B20570F0AA02_1116353814,Doodad,902040,0,False,False,False,False,True,1,1000,0,0,"((X=-426256.659312,Y=419630.907667,Z=-168.742384))","((X=-0.000000,Y=0.000000,Z=-0.926953,W=0.375176))",,False,0,0
74,147,BP_SpawnDoodad_902041_C_UAID_107C61B20570F0AA02_1161834816,Doodad,902041,0,False,False,False,False,True,1,1000,0,0,"((X=-427336.720762,Y=420275.333324,Z=-127.640340))","((X=-0.000000,Y=0.000000,Z=-0.898491,W=0.438991))",,False,0,0
75,142,BP_SpawnDoodad_902039_C_UAID_107C61B20570EFAA02_1982020634,Doodad,902039,0,False,False,False,False,True,1,1000,0,0,"((X=-425420.125981,Y=418612.663508,Z=-139.178812))","((X=-0.000000,Y=0.000000,Z=-0.903763,W=0.428032))",,False,0,0
76,8,BP_SpawnDoodad_902030_C_UAID_107C61B2057031AC02_1931014298,Doodad,902030,0,False,False,False,False,True,1,1000,0,0,"((X=-433246.126425,Y=421076.822064,Z=-192.571142))","((X=-0.000000,Y=0.000000,Z=-0.382020,W=0.924154))",,False,0,0
77,144,BP_SpawnDoodad_902051_C_UAID_107C61B2057079B202_1552740468,Doodad,902051,0,False,False,False,False,True,1,1000,0,0,"((X=-429500.665434,Y=416454.381493,Z=301.039617))","((X=-0.000000,Y=0.000000,Z=-0.455005,W=0.890489))",,False,0,0
78,145,BP_SpawnDoodad_902052_C_UAID_107C61B2057079B202_1347600406,Doodad,902052,0,False,False,False,False,True,1,1000,0,0,"((X=-427596.513157,Y=425218.758788,Z=-464.434167))","((X=0.000000,Y=-0.000000,Z=0.422391,W=0.906414))",,False,0,0
79,149,BP_SpawnDoodad_902042_C_UAID_107C61B20570F0AA02_1216992821,Doodad,902042,0,False,False,False,False,True,1,1000,0,0,"((X=-427147.707458,Y=426391.968156,Z=-585.339769))","((X=0.000000,Y=-0.000000,Z=0.000000,W=1.000000))",,False,0,0
80,155,BP_SpawnDoodad_902044_C_UAID_107C61B20570F0AA02_1272745831,Doodad,902044,0,False,False,False,False,True,1,1000,0,0,"((X=-432155.941267,Y=430785.316640,Z=-607.850006))","((X=0.000000,Y=-0.000000,Z=0.000000,W=1.000000))",,False,0,0
81,143,BP_SpawnDoodad_902048_C_UAID_107C61B2057076B102_1892370589,Doodad,902048,0,False,False,False,False,True,1,1000,0,0,"((X=-428307.633609,Y=428046.497982,Z=-611.708251))","((X=0.000000,Y=-0.000000,Z=0.660625,W=0.750716))",,False,0,0
82,151,BP_SpawnDoodad_902042_C_UAID_107C61B2057091AB02_1829961053,Doodad,902042,0,False,False,False,False,True,1,1000,0,0,"((X=-442819.500983,Y=419086.816609,Z=296.298215))","((X=0.000000,Y=-0.000000,Z=0.000000,W=1.000000))",,False,0,0
83,150,BP_SpawnDoodad_902042_C_UAID_107C61B20570F0AA02_1240341823,Doodad,902042,0,False,False,False,False,True,1,1000,0,0,"((X=-427302.951512,Y=417078.455125,Z=351.570474))","((X=0.000000,Y=-0.000000,Z=0.000000,W=1.000000))",,False,0,0
84,140,BP_SpawnDoodad_902035_C_UAID_107C61B20570F8A902_1426907915,Doodad,902035,0,False,False,False,False,True,1,1000,0,0,"((X=-427905.838470,Y=416218.079340,Z=299.812435))","((X=0.000000,Y=-0.000000,Z=0.000000,W=1.000000))",,False,0,0
85,116,BP_SpawnDoodad_902032_C_UAID_107C61B2057062A902_1597716517,Doodad,902032,0,False,False,False,False,True,1,1000,0,0,"((X=-431094.417401,Y=417694.000267,Z=285.285131))","((X=0.000000,Y=-0.000000,Z=0.000000,W=1.000000))",,False,0,0
86,117,BP_SpawnDoodad_902033_C_UAID_107C61B2057062A902_1602323519,Doodad,902033,0,False,False,False,False,True,1,1000,0,0,"((X=-431002.782902,Y=417670.231161,Z=285.542941))","((X=0.000000,Y=-0.000000,Z=0.000000,W=1.000000))",,False,0,0
87,148,BP_SpawnDoodad_902042_C_UAID_107C61B20570F0AA02_1244865825,Doodad,902042,0,False,False,False,False,True,1,1000,0,0,"((X=-428924.880440,Y=415339.276563,Z=439.775221))","((X=0.000000,Y=-0.000000,Z=0.000000,W=1.000000))",,False,0,0
88,153,BP_SpawnDoodad_902042_C_UAID_107C61B20570F0AA02_1252040827,Doodad,902042,0,False,False,False,False,True,1,1000,0,0,"((X=-430484.615631,Y=416861.167429,Z=292.079603))","((X=0.000000,Y=-0.000000,Z=0.000000,W=1.000000))",,False,0,0
89,152,BP_SpawnDoodad_902042_C_UAID_107C61B20570F0AA02_1256274829,Doodad,902042,0,False,False,False,False,True,1,1000,0,0,"((X=-430895.745904,Y=418926.232428,Z=288.032660))","((X=0.000000,Y=-0.000000,Z=0.000000,W=1.000000))",,False,0,0
